Compound	SMILES
&alpha;-D-mannose 1-phosphate	C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@H](O)1)
tetradecanal	CCCCCCCCCCCCCC=O
3-hydroxypropanal	C(C=O)CO
2-deoxyglucose 6-phosphate	C(C[C@H]([C@@H]([C@@H](COP([O-])([O-])=O)O)O)O)=O
<i>N</i>-acetyl-&alpha;-neuraminate	CC(=O)N[C@@H]1([C@H](C[C@](O)(C([O-])=O)O[C@H]1[C@H](O)[C@H](O)CO)O)
L,L-homocystine	C(C[C@@H](C([O-])=O)[NH3+])SSCC[C@@H](C([O-])=O)[NH3+]
L-phenylalaninol	C1(\C=C/C(\C[C@H]([NH3+])CO)=C\C=1)
formycin A	C1(\N=C(C2(/NNC(C(/N=1)=2)[C@H]3(O[C@@H](CO)[C@H](O)[C@H](O)3)))\N)
2-hydroxypropyl-&beta;-cyclodextrin	CC(O)COC[C@H]2(O[C@@H]3(O[C@@H]8([C@@H](COCC(O)C)O[C@H](O[C@H]1([C@@H](O)[C@H](O)[C@H](O[C@H](COCC(O)C)1)O[C@H]7([C@@H](O)[C@@H]([C@@H](O[C@@H]6([C@@H](COCC(C)O)O[C@H](O[C@@H]5([C@@H](COCC(O)C)O[C@H](O[C@@H]4([C@@H](COCC(C)O)O[C@H](O[C@H]2[C@@H](O)[C@@H]3O)[C@H]([C@H](O)4)O))[C@H]([C@H](O)5)O))[C@@H](O)[C@H](O)6))O[C@H](COCC(O)C)7)O)))[C@H]([C@H](O)8)O)))
isobutanal	CC(C)C=O
alpha-aminopimelate	C([O-])(=O)CCCCC([NH3+])C([O-])=O
(+/-)-<i>trans</i>-acenaphthene-1,2-diol	C2(\C=C1(\C=C/C=C3(C1=C(\C=2)[C@@H]([C@H]3O)O)))
<i>aldehydo</i>-D-allose	C(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C=O
S-adenosyl-1,8-diamino-3-thiooctane	C([NH3+])CCCCC(CC[NH3+])SC[C@H]1(O[C@H]([C@@H]([C@@H]1O)O)N2(\C=N/C3(C(/N)=N\C=N/C2=3)))
&beta;-cyclodextrin	C([C@H]4(O[C@@H]3(O[C@H]1([C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@H]8([C@H](O)[C@@H](O)[C@@H](O[C@H]7([C@H](O)[C@@H](O)[C@@H](O[C@H]2([C@H](O)[C@@H](O)[C@H](O[C@@H]2CO)O[C@@H]6([C@H](O[C@H](O[C@H]5([C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)3)4)O[C@@H]5CO))[C@H](O)[C@@H](O)6)CO)))O[C@@H]7CO))O[C@@H]8CO)))))O
cardiolipin (1,3-bispalmitoyl, 2,4-bis-<i>cis</i>-vaccenoyl)	CCCCCC\C=C/CCCCCCCCCC(O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP([O-])(=O)OC[C@@H](O)COP([O-])(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)=O
D-<i>myo</i>-inositol (2,3,4,5) tetrakisphosphate	[C@@H]1(O)([C@H](O)[C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](OP([O-])([O-])=O)1)
<i>N</i>-acetyl-&beta;-neuraminate	CC(=O)N[C@@H]1([C@H](C[C@](C([O-])=O)(O)O[C@H]1[C@H](O)[C@H](O)CO)O)
lanthionine	C([C@H](CSC[C@@H](C(=O)[O-])[NH3+])[NH3+])(=O)[O-]
diisopropyl phosphate	CC(C)OP([O-])(=O)OC(C)C
D-glycerate	C(=O)([O-])[C@H](O)CO
conduritol C cis-epoxide	C1(O)(C(O)C(O)C2(OC([C@H](O)1)2))
&alpha;-cyclodextrin	[C@H]56(O[C@H]7([C@H](O)[C@@H](O)[C@@H](O[C@H]1([C@H](O)[C@@H](O)[C@H](O[C@H](CO)1)O[C@H]2([C@H](O)[C@@H](O)[C@H](O[C@H](CO)2)O[C@H]3([C@H](O)[C@@H](O)[C@H](O[C@H](CO)3)O[C@H]4([C@H](O)[C@@H](O)[C@H](O[C@H](CO)4)O[C@@H]([C@H](O)[C@@H](O)5)[C@@H](CO)O6)))))O[C@H](CO)7))
1-octanal	CCCCCCCC=O
O-succinyl-L-homoserine	C(CC(=O)OCC[C@@H](C([O-])=O)[NH3+])C([O-])=O
3-dehydroquinate	C(=O)([O-])[C@]1(O)(CC(=O)[C@@H](O)[C@H](O)C1)
beryllium fluoride	[Be+2].[F-].[F-]
&gamma;-cyclodextrin	C([C@H]4(O[C@@H]3(O[C@H]9([C@H](O)[C@@H](O)[C@@H](O[C@H]1([C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@H]8([C@H](O)[C@@H](O)[C@@H](O[C@H]7([C@H](O)[C@@H](O)[C@@H](O[C@H]2([C@H](O)[C@@H](O)[C@H](O[C@@H]2CO)O[C@@H]6([C@H](O[C@H](O[C@H]5([C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)3)4)O[C@@H]5CO))[C@H](O)[C@@H](O)6)CO)))O[C@@H]7CO))O[C@@H]8CO)))O[C@@H]9CO))))O
L-<i>erythro</i>-7,8-dihydrobiopterin	C[C@H](O)[C@H](O)C1(\CNC2(NC(/N)=N/C(C(/N=1)=2)=O))
cardiolipin (tetrahexadecanoyl, n-C16:0)	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(OC[C@H](COP([O-])(OC[C@H](OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O)O)=O)OC(CCCCCCCCCCCCCCC)=O
aceneuramate	CC(=O)N[C@H]([C@@H](O)CC(=O)C([O-])=O)[C@@H](O)[C@H](O)[C@H](O)CO
D-homoserine	C(CO)[C@@H]([NH3+])C([O-])=O
2,3-dihydroxy-5-methyl-1,4-benzoquinone	CC1(\C(=O)C(\[O-])=C(C(=O)\C=1)\O)
3,3-dimethyl-2-oxobutyric acid 5-(6-aminopurin-9-yl)-3,4-dihydroxytetrahydrofuran-2-ylmethyl ester	CC(C)(C)C(=O)C(=O)OCC1(C(O)C(O)C(O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))
1-hexanal	CCCCCC=O
L-glutamate-5-semialdehyde	C(C[C@H]([NH3+])C([O-])=O)C=O
6-phospho-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-D-glucosamine	CC(=O)N[C@H]1(C(O)O[C@H](CO)[C@H]([C@H](O)1)O[C@@H]2(O[C@@H]([C@@H](O)[C@H](O)[C@@H]([NH3+])2)COP([O-])(=O)[O-]))
pyridoxal	CC1(/N=C\C(\CO)=C(C(/O)=1)\C=O)
formycin B	C3(\N=C2(C(/[C@H]1(O[C@@H](CO)[C@H](O)[C@H](O)1))=N\N=C2\C(\N=3)=O))
L-aspartate 4-semialdehyde	C(=O)C[C@H]([NH3+])C(=O)[O-]
(<i>E</i>)-2-fluoro-<i>p</i>-hydroxycinnamate	
cefoxitin	CO[C@]1(C(N2(C(/C(=O)[O-])=C(COC(N)=O)/CS[C@H]12))=O)NC(CC3(\S\C=C/C=3))=O
decanal	CCCCCCCCCC=O
D-cystine	C([C@H](C(=O)[O-])[NH3+])SSC[C@H](C([O-])=O)[NH3+]
2-hydroxycyclohepta-1,4,6-triene-1-carboxyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1(/C=C\C=C/CC(\O)=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
pyridoxine	CC1(\C(\O)=C(C(/CO)=C\N=1)\CO)
<i>sn</i>-glycerol 1-phosphate	C(OP([O-])(=O)[O-])[C@@H](O)CO
biuret	C(=O)(N)NC(=O)N
(R)-citramalate	C[C@](O)(C(=O)[O-])CC(=O)[O-]
(S)-3-hydroxyhexadecanoyl-CoA	CCCCCCCCCCCCC[C@@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O
L-methionine sulfone	C(C[C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-]
3-propylcatechol	CCCC1(/C=C\C=C(C(/O)=1)\O)
sirohydrochlorin	C[C@@]1(CC(=O)[O-])(C3(\NC(/[C@@H](CCC(=O)[O-])1)=C/C2(/C(\CC(=O)[O-])=C(CCC(=O)[O-])\C(\N=2)=C\C5(\NC(/C=C4([C@@](C)(CC(=O)[O-])[C@H](CCC(=O)[O-])C(\C=3)=N4))=C(CC(=O)[O-])/C(\CCC(=O)[O-])=5))))
5-oxo-D-proline	C(=O)([C@@H]1(NC(CC1)=O))[O-]
menadiol	CC2(\C(\O)=C1(\C=C/C=C\C/1=C(\C=2)/O))
a mature peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimelate) tripeptide	C[C@H](NC([C@H](O[C@@H]2([C@@H](NC(=O)C)C3(OCC([C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O[R])[C@H](O)[C@@H](NC(=O)C)1))2)O3)))C)=O)C(N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)[O-])[NH3+])C([O-])=O)C(=O)[O-])=O
1-heptanal	CCCCCCC=O
<i>S</i>-adenosyl-<i>S</i>-carboxymethyl-L-homocysteine	C([S+](CC([O-])=O)C[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))C[C@@H](C([O-])=O)[NH3+]
2-oxepin-2(3H)-ylideneacetyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C1(C\C=C/C=C\O1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
pyridoxine 5'-phosphate	CC1(\C(\O)=C(C(/COP([O-])(=O)[O-])=C\N=1)\CO)
<i>sn</i>-glycerol 3-phosphate	C(OP([O-])(=O)[O-])[C@H](O)CO
5-(methylsulfanyl)-D-ribose	CSC[C@H]1(OC([C@@H]([C@@H]1O)O)O)
a mature peptidoglycan (with L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimeloyl-D-alanine tetrapeptide) (non-reducing terminus)	C[C@H](NC([C@H](O[C@@H]2([C@H]([C@@H](O[C@H](CO)[C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)1))2)O[R])NC(=O)C))C)=O)C(N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)[O-])[NH3+])C(N[C@H](C)C(=O)[O-])=O)C(=O)[O-])=O
(<i>S</i>)-citramalate	C[C@@](O)(C(=O)[O-])CC(=O)[O-]
L-ornithine	C([NH3+])CC[C@H]([NH3+])C(=O)[O-]
two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)	CC(C(=O)NC(C(O)=O)C)NC(=O)C2(CCCC(C(=O)O)NC(C(C)NC(C(CCCC(N)C(=O)O)NC(C(NC(=O)C(NC(C(OC5(C(OC1(C(NC(=O)C)C(O)C(O)C(CO)O1))C(CO)OC(OC4(C(CO)OC(OC3(C(CO)O/C=C(C(OC(C(NC(C(=O)NC(C(N2)=O)CCC(O)=O)C)=O)C)3)/NC(=O)C))C(NC(C)=O)C(O)4))C(NC(C)=O)5))C)=O)C)CCC(O)=O)=O)=O)=O)
(1/2,5,6)-2-(3-azibutylthio)-5,6-epoxy-3-cyclohexen-1-ol	CC1(\N=N/1)CCSC3(C(O)C2(OC2\C=C/3))
cyclopropane phosphatidylglycerol (dihexadec-9,10-cyclo-anoyl, n-C16:0 cyclo)	CCCCCCC1(CC1CCCCCCCC(OC[C@H](COP(OC[C@@H](O)CO)([O-])=O)OC(=O)CCCCCCCC2(CC(CCCCCC)2))=O)
2,3,5-trichloro-6-(glutathion-S-yl)-hydroquinone	C(SC1(/C(/O)=C(C(\Cl)=C(C(\Cl)=1)\O)/Cl))[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
a peptidoglycan trimer with pentapeptide stems (<i>meso</i>-diaminopimelate containing)	C[C@H](C(=O)N[C@H](C)C(=O)[O-])NC(=O)[C@H](CCC[C@H](C(=O)[O-])[NH3+])NC(=O)CC[C@@H](NC(=O)[C@@H](NC([C@H](O[C@@H]6([C@@H](NC(=O)C)C7(OCC([C@@H](O[C@@H]5(O[C@H](CO)[C@@H](O[C@@H]4(O[C@H](CO)[C@@H](O[C@@H]3(O[C@H](CO)[C@@H](O[C@@H]2(O[C@H](CO)[C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)1))[C@H](O[C@@H](C(=O)N[C@@H](C)C(N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)[O-])[NH3+])C(N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])=O)C(=O)[O-])=O)C)[C@H]2NC(=O)C))[C@H](O)[C@@H](NC(=O)C)3))[C@H](O[C@@H](C(=O)N[C@@H](C)C(N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)[O-])[NH3+])C(N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])=O)C(=O)[O-])=O)C)[C@H]4NC(=O)C))[C@H](O)[C@@H](NC(=O)C)5))6)O7)))C)=O)C)C(=O)[O-]
octadecanal	CCCCCCCCCCCCCCCCCC=O
L-cystine	C([C@@H](C(=O)[O-])[NH3+])SSC[C@@H](C([O-])=O)[NH3+]
triethyl phosphate	CCOP(=O)(OCC)OCC
L-alanyl-L-glutamine	C[C@H]([NH3+])C(=O)N[C@H](C([O-])=O)CCC(=O)N
pyridoxamine	CC1(\C(\O)=C(C(/CO)=C\N=1)\C[NH3+])
x-HEP-x:x	
D-glucarate	C(=O)([C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-])[O-]
succinate semialdehyde-thiamine diphosphate	CC2(\[N+](/CC1(\C(\N)=N/C(\C)=N\C=1))=C/SC(/CCOP(=O)([O-])OP(=O)([O-])OC(CCC(=O)[O-])O)=2)
a mature peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimeloyl-D-alanyl-D-alanine) pentapeptide	C[C@H](C(=O)N[C@H](C)C(=O)[O-])NC(=O)[C@H](CCC[C@H](C(=O)[O-])[NH3+])NC(=O)CC[C@@H](NC(=O)[C@@H](NC([C@H](O[C@@H]2([C@@H](NC(=O)C)C3(OCC([C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O[R])[C@H](O)[C@@H](NC(=O)C)1))2)O3)))C)=O)C)C(=O)[O-]
suberate	C([O-])(=O)CCCCCCC(=O)[O-]
4-methylphenol	CC1(\C=C/C(/O)=C\C=1)
L-homoserine	C(O)C[C@H]([NH3+])C([O-])=O
glutarate semialdehyde	C(CCCC(=O)[O-])=O
&alpha;-L-glucopyranose	C(O)[C@@H]1(O[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)1)
sebacate	C(CCCCC(=O)[O-])CCCC(=O)[O-]
L-dithiothreitol	C(S)[C@H](O)[C@@H](O)CS
captopril	C[C@H](CS)C(N1(CCC[C@@H](C(=O)O)1))=O
6-decylubiquinol	CCCCCCCCCCC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)
acetaldehyde	CC=O
(<i>R</i>)-2-hydroxyglutarate	C(CC[C@H](C([O-])=O)O)([O-])=O
1-aminocyclopropane-1-carboxylate	C([O-])(=O)C1([NH3+])(CC1)
3,6-diaminoacridine	C2(\C3(\C=C1(\C=C/C(/N)=C\C/1=N\C(/C=C(\C=2)/N)=3)))
L-alanyl-L-threonine	C[C@H]([NH3+])C(=O)N[C@@H]([C@H](O)C)C([O-])=O
4-deoxypyridoxine 5'-phosphate	CC1(/C(/O)=C(C)\N=C/C(/COP([O-])([O-])=O)=1)
a-HEP-1:5	
glutarate	C(CC([O-])=O)CC(=O)[O-]
bacimethrin pyrophosphate	COC1(\N=C(C(/COP(=O)([O-])OP(=O)([O-])[O-])=C\N=1)\N)
sterone-ring	C3(CCC2(C4(CCC1(CCCC1C(CCC2C3)4))))
azelate	C([O-])(=O)CCCCCCCC(=O)[O-]
cyclic di-3',5'-guanylate	C1([C@@H]7([C@@H](OP([O-])(=O)OC[C@@H]4([C@@H](OP([O-])(=O)O1)[C@@H](O)[C@H](N2(C3(\N=C(N)/NC(=O)C(\N=C/2)=3)))O4))[C@@H](O)[C@H](N5(C6(\N=C(N)/NC(=O)C(\N=C/5)=6)))O7))
L-selenaproline	C1([NH2+][C@@H](C[Se]1)C(=O)[O-])
gallate	C([O-])(=O)C1(\C=C(C(\O)=C(/C=1)\O)\O)
L-idarate	C([C@@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O)([O-])=O
cysteamine	C(CS)[NH3+]
As<sub>2</sub>SbH<sub>3</sub>O<sub>6</sub>	[As]1(O)(O[Sb](O)O[As](O)O1)
hexadecanal	CCCCCCCCCCCCCCCC=O
hydroquinone	C1(\C(\O)=C/C=C(\C=1)/O)
<i>N</i><sup>6</sup>-(1-deoxy-D-fructos-1-yl)-L-lysine	C(C(=O)[C@@H](O)[C@H](O)[C@@H](CO)O)[NH2+]CCCC[C@H]([NH3+])C(=O)[O-]
adipate	C(CC([O-])=O)CCC(=O)[O-]
O-phospho-L-homoserine	C(OP([O-])(=O)[O-])C[C@H]([NH3+])C([O-])=O
(2Z)-2-hydroxypenta-2,4-dienoate	C=C\C=C(C([O-])=O)/O
L-alanyl-D-glutamate	C[C@H]([NH3+])C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-]
pyridoxamine 5'-phosphate	CC1(\C(\O)=C(C(/COP([O-])([O-])=O)=C\N=1)\C[NH3+])
b-HEP-1:5	
2-hydroxymalonate	C([O-])(=O)C(O)C([O-])=O
adenine arabinoside	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@@H](O)[C@H](O)3)
<i>N<sup>5</sup></i>-carboxyaminoimidazole ribonucleotide	C1(\N=C/N(C(/NC([O-])=O)=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))
D-alanyl-D-alanine	C[C@@H]([NH3+])C(=O)N[C@H](C)C([O-])=O
<i>N</i>-(1-deoxy-D-fructos-1-yl)glycine	C([NH2+]CC(=O)[O-])C(=O)[C@@H](O)[C@H](O)[C@H](O)CO
galactarate	C(=O)([O-])[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-]
pteridine-ring	C1(\C=N/C2(\C=N/C=N\C(\N=1)=2))
3-sulfino-L-alanine	C([C@H]([NH3+])C(=O)[O-])S([O-])=O
dihydrocurcumin	COC2(\C(\O)=C/C=C(/C=C/C(/O)=C/C(CCC1(\C=C/C(/O)=C(\C=1)/OC))=O)/C=2)
D-idarate	C(=O)([O-])[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)C(=O)[O-]
tobramycin	C([NH3+])[C@@H]1([C@H](C[C@H]([C@H](O1)O[C@H]2([C@@H]([C@H]([C@H]([NH3+])C[C@H]([NH3+])2)O[C@H]3(O[C@@H]([C@H]([C@@H]([C@@H](O)3)[NH3+])O)CO))O))[NH3+])O)
glutathione	C(S)[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
aminoethylserine	C(N)COCC(N)C(O)=O
1-pentanal	CCCCC=O
pimelate	C([O-])(=O)CCCCCC([O-])=O
L-dopa	C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-]
(2S,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran	C[C@]1(O)(OC[C@H](O)[C@@](O)(O)1)
L-alanyl-L-aspartate	C[C@H]([NH3+])C(N[C@@H](CC(=O)[O-])C(=O)[O-])=O
<i>N</i><sup>10</sup>-formyl-7,8-dihydrofolate	C2(C(CN(C=O)C1(\C=C/C(/C(=O)N[C@H](C(=O)[O-])CCC([O-])=O)=C\C=1))=NC3(\C(=O)NC(/N)=N/C(\N2)=3))
x-HEP-1:5	
malonate	C(C([O-])=O)C([O-])=O
&alpha;-difluoromethylarginine	C(NC(N)=[NH2+])CCC(C(F)F)(N)C([O-])=O
10-formyl-tetrahydropteroate	C1([C@@H](NC2(\C(=O)NC(/N)=N/C(\N1)=2))CN(C=O)C3(\C=C/C(/C(=O)[O-])=C\C=3))
pentose-ring	C(C1(OC(C(O)C(O)1)O))O
5-azacytidine	C(O)[C@@H]2([C@H]([C@H]([C@H](N1(\C=N/C(\N)=N\C(=O)1))O2)O)O)
succinate semialdehyde	C(C=O)CC(=O)[O-]
methanethiol	CS
chloroacetaldehyde	C(C=O)Cl
crotonate	C/C=C/C(=O)[O-]
A9145C	C2(\N=C(C3(\N=C/N(C1(OC(\C(O)C(O)1)=C/C(CCC(C(=O)[O-])[NH3+])[NH3+]))C(\N=2)=3))\N)
L-alanyl-L-leucine	CC(C)C[C@@H](C([O-])=O)NC([C@H](C)[NH3+])=O
methane	C
a nascent peptidoglycan with D,D cross-links (<i>meso</i>-diaminopimelate containing)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(OP(O[C@H]4(O[C@H](CO)[C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O[R1])[C@H](O)[C@@H](NC(=O)C)1))[C@H](O[C@@H](C(=O)N[C@@H](C)C(N[C@H](CCC(=O)N[C@@H](CCC[C@@H](NC(=O)[C@@H](C)NC(=O)[C@H](CCC[C@H](C(=O)[O-])[NH3+])NC(=O)CC[C@@H](NC(=O)[C@@H](NC([C@H](O[C@@H]3([C@@H](NC(=O)C)[C@H](O[R3])O[C@H](CO)[C@@H](O[C@@H]2(O[C@H](CO)[C@@H](O[R2])[C@H](O)[C@@H](NC(=O)C)2))3))C)=O)C)C(=O)[O-])C(=O)[O-])C(N[C@H](C)C(=O)[O-])=O)C(=O)[O-])=O)C)[C@@H](NC(=O)C)4))([O-])=O)(=O)[O-]
pyrazole	C1(\C=C/N\N=1)
dihydrohomopteroate	C(NC1(\C=C/C(/C(=O)[O-])=C\C=1))CC2(\CNC3(NC(/N)=N/C(=O)C(\N=2)=3))
purine-ring	C1(\C2(N\C=N/C(\N=C/N=1)=2))
gemcitabine	C(O)[C@@H]1([C@@H](O)C(F)(F)[C@@H](O1)N2(\C=C/C(/N)=N\C(=O)2))
ammonia	N
N,N',N'',N'''-tetraacetyl chitotetraose	CC(=O)N[C@@H]4([C@@H](O)[C@H](O[C@H]1([C@H](NC(C)=O)[C@@H](O)[C@@H]([C@@H](CO)O1)O[C@H]2([C@H](NC(C)=O)[C@@H](O)[C@@H]([C@@H](CO)O2)O[C@@H]3(O[C@@H]([C@@H](O)[C@H](O)[C@@H](NC(C)=O)3)CO))))[C@@H](CO)OC4O)
thiocyanate	C(#N)[S-]
5-[[4-methoxy-3-(phenylmethoxy)phenyl]methyl]-2,4-pyrimidinediamine	COC3(/C=C\C(/CC1(\C(\N)=N/C(\N)=N\C=1))=C/C(/OCC2(\C=C/C=C\C=2))=3)
D-sedoheptulose 1,7-bisphosphate	C(OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(COP([O-])(=O)[O-])=O
pamidronate	C(CC(O)(P(=O)([O-])O)P(=O)([O-])O)[NH3+]
L-alanyl-L-glutamate	C[C@H]([NH3+])C(=O)N[C@H](C([O-])=O)CCC(=O)[O-]
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d	
a peptidoglycan with D,D tripeptide-tetrapeptide crosslinks  (<i>meso</i>-diaminopimelate containing)	C[C@H](NC([C@H](O[C@@H]2([C@@H](NC(=O)C)[C@H](O[R4])O[C@H](CO)[C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O[R3])[C@H](O)[C@@H](NC(=O)C)1))2))C)=O)C(N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)[O-])[NH3+])C(N[C@H](C)C(=O)N[C@H](CCC[C@@H](C(=O)[O-])NC(=O)CC[C@@H](NC(=O)[C@@H](NC([C@H](O[C@@H]4([C@@H](NC(=O)C)[C@H](O[R1])O[C@H](CO)[C@@H](O[C@@H]3(O[C@H](CO)[C@@H](O[R2])[C@H](O)[C@@H](NC(=O)C)3))4))C)=O)C)C(=O)[O-])C(=O)[O-])=O)C(=O)[O-])=O
2-(formamido)-N<sup>1</sup>-(5-phospho-&beta;-D-ribosyl)acetamidine	C(NC=O)C(N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1))=[NH2+]
dihydro-10-thiopteroate	C1(NC3(/N=C(N)\NC(=O)C(/N=C1/CSC2(\C=C/C(/C([O-])=O)=C\C=2))=3))
allantoate	C(C(=O)[O-])(NC(=O)N)NC(=O)N
phenanthrene-ring	C2(\C=C1(\C=C/C3(\C=C/C=C\C(C1=C\C=2)=3)))
3'-O-(4-benzoyl)-benzoic-adenosine 5'-triphosphate	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]5(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OC(C4(\C=C/C(/C(=O)C3(\C=C/C=C\C=3))=C\C=4))=O)5)
3'-azido-3'-deoxythymidine 5'-phosphate	CC1(\C(=O)NC(N(\C=1)[C@H]2(C[C@H](N=[N+]=[N-])[C@@H](COP(=O)([O-])[O-])O2))=O)
cyclobis-(1&rarr;6)-&alpha;-nigerosyl	C(O)[C@H]2(O[C@@H]1(OC[C@H]5(O[C@H](O[C@@H]4([C@@H](O)[C@@H](OC[C@H]3(O[C@H](O[C@H]([C@@H](O)1)[C@H](O)2)[C@H](O)[C@@H](O)[C@H](O)3))O[C@H](CO)[C@@H](O)4))[C@H](O)[C@@H](O)[C@H](O)5)))
phenylacetate	C([O-])(=O)CC1(\C=C/C=C\C=1)
<i>N</i>-&delta;-(phosphonoacetyl)-L-ornithine	C(P(=O)(O)[O-])C(NCCCC([NH3+])C([O-])=O)=O
3-(3-hydroxyphenyl)propanoate	C(CCC1(\C=C(\C=C/C=1)\O))(=O)[O-]
5-amino-5-deoxy-D-galactopyranoside	C([C@@H]1([C@@H]([C@@H]([C@H](C([NH2+]1)O)O)O)O))O
L-alanyl-L-histidine	C[C@H]([NH3+])C(=O)N[C@@H](CC1(\N=C/N\C=1))C(=O)[O-]
b-dgro-dgal-NON-2:6|1:a|2:keto|3:d	
glycolate	C(C(=O)[O-])O
