name	smiles
5&beta;-cholestane-3&alpha;,7&alpha;,12&alpha;-triol	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
11&beta;-hydroxydihydrotestosterone	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@H]2[C@@H](O)C[C@]2(C)[C@@H](O)CC[C@@H]12
porphobilinogen	NCc1[nH]cc(CCC(=O)O)c1CC(=O)O
trimethyl sulfonium	C[S+](C)C
(5<i>S</i>)-5-hydroperoxyanandamide	CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)NCCO)OO
(R)-methylmalonyl-CoA	C[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
4,4-dimethyl-5-&alpha;-cholesta-8,14,24-trien-3-&beta;-ol	CC(C)=CCC[C@@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@H]1CC3
stearoyl-CoA	CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
3',5'-diiodothyronine	N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1)C(=O)O
<i>cis</i>-aconitate	O=C(O)/C=C(\CC(=O)O)C(=O)O
ADP-D-ribose	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2OC(O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
5&alpha;-dihydrotestosterone	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
malondialdehyde	O=CCC=O
3,3'-diiodothyronamine	NCCc1ccc(Oc2ccc(O)c(I)c2)c(I)c1
2-iminopropanoate	CC(=N)C(=O)O
arsenous acid	O[As](O)O
propane-1,3-diamine	NCCCN
&alpha;-L-idopyranuronate	O=C(O)[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
thromboxane B<sub>2</sub>	CCCCC[C@H](O)/C=C/[C@H]1OC(O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
4-maleyl-acetoacetate	O=C(O)/C=C\C(=O)CC(=O)CC(=O)O
propanoyl-CoA	CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
(<i>S</i>)-1-pyrroline-5-carboxylate	O=C(O)[C@@H]1CCC=N1
3,3',5'-triiodothyronamine	NCCc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1
9,16-DiHpOTrE	CCC(/C=C/C=C\C=C\C(CCCCCCCC(=O)O)OO)OO
5(<i>S</i>)-HEPE	CC/C=C\C/C=C\C/C=C\C/C=C\C=C\[C@@H](O)CCCC(=O)O
cyanocob(III)alamin	CC1=C2N3[C@@H]4[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@H](C)OP(=O)(O)O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c5cc(C)c(C)cc52)[Co-3]325(C#N)[N+]3=C1[C@@H](CCC(N)=O)C(C)(C)C3=CC1=[N+]2C(=C(C)C2=[N+]5[C@]4(C)[C@@](C)(CC(N)=O)[C@@H]2CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]1CCC(N)=O
resolvin E1	CC[C@@H](O)/C=C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O
methylamine	CN
5,6-dihydrouracil	O=C1CCNC(=O)N1
monomethylarsino-diglutathione	C[As](SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
prostaglandin I<sub>2</sub>	CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O
D-sorbitol	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
leukotriene C4	CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)[C@@H](O)CCCC(=O)O
<i>N</i>-formyl-L-kynurenine	N[C@@H](CC(=O)c1ccccc1NC=O)C(=O)O
<i>N</i>-acetyl-L-methionine	CSCC[C@H](NC(C)=O)C(=O)O
&alpha;-D-galactose 1-phosphate	O=P(O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
thromboxane A<sub>1</sub>	CCCCC[C@H](O)/C=C/[C@H]1O[C@H]2C[C@H](O2)[C@@H]1CCCCCCC(=O)O
&alpha;-D-glucopyranose 1-phosphate	O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
&beta;-nicotinate D-ribonucleotide	O=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1
(3<i>R</i>)-3-hydroxylignoceroyl-CoA	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
(3<i>R</i>)-3-hydroxyoctacosanoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
<i>S</i>-sulfanylglutathione	N[C@@H](CCC(=O)N[C@@H](CSS)C(=O)NCC(=O)O)C(=O)O
2-iminosuccinate	N=C(CC(=O)O)C(=O)O
succinate	O=C(O)CCC(=O)O
trimethylarsane	C[As](C)C
3-phospho-D-glycerate	O=C(O)[C@H](O)COP(=O)(O)O
homocarnosine	NCCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O
D-glyceraldehyde	O=C[C@H](O)CO
prostaglandin H<sub>3</sub>	CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2
4-trimethylammoniobutanal	C[N+](C)(C)CCCC=O
nitric oxide	N=O
palmitate	CCCCCCCCCCCCCCCC(=O)O
thymidine	Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
&beta;-D-fructofuranose	OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O
norcotinine	O=C1CC[C@@H](c2cccnc2)N1
(3<i>R</i>,5<i>S</i>)-3-hydroxy-1-pyrroline-5-carboxylate	O=C(O)[C@@H]1C[C@@H](O)C=N1
15-dehydro-prostaglandin F<sub>2&alpha;</sub>	CCCCCC(=O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
monothiocarbonate	OC(O)=S
[(<i>R</i>)-lipoyl]adenylate	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)CCCC[C@@H]2CCSS2)[C@@H](O)[C@H]1O
3-monoiodothyronine	N[C@@H](Cc1ccc(Oc2ccc(O)cc2)c(I)c1)C(=O)O
5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole	Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
oxaloacetate	O=C(O)CC(=O)C(=O)O
3,3',5-triiodothyronamine	NCCc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
2'-deoxycytidine	Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
thromboxane B<sub>3</sub>	CC/C=C\C[C@H](O)/C=C/[C@H]1OC(O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
(<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)O
<i>S</i>-adenosyl-L-methionine	C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
(12<i>Z</i>)-9,10-epoxyocta-dec-12-enoate	CCCCC/C=C\CC1OC1CCCCCCCC(=O)O
13,14-dihydro-prostaglandin F<sub>3&alpha;</sub>	CC/C=C\C[C@H](O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
L-leucine	CC(C)C[C@H](N)C(=O)O
UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine	CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O
5&alpha;-dihydroprogesterone	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
(11Z,14Z)-3-oxoicosadienoyl-CoA	CCCCC/C=C\C/C=C\CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
lipoxin A4	CCCCC[C@H](O)/C=C/C=C\C=C\C=C\[C@@H](O)[C@@H](O)CCCC(=O)O
dGDP	Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1
vitamin K 2,3-epoxide	C/C(=C/CC12OC1(C)C(=O)c1ccccc1C2=O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
succinate semialdehyde	O=CCCC(=O)O
(R)-4'-phosphopantothenoyl-cytidylate	CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
3-iodo-L-tyrosine	N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
5(<i>S</i>),15(<i>S</i>)-diHETE	CCCCC[C@H](O)/C=C/C=C\C/C=C\C=C\[C@@H](O)CCCC(=O)O
15-dehydro-prostaglandin D<sub>2</sub>	CCCCCC(=O)/C=C/[C@H]1C(=O)C[C@H](O)[C@H]1C/C=C\CCCC(=O)O
3-oxodotriacontanoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
11&beta;-hydroxy-5&alpha;-androstanedione	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)C(=O)CC[C@@H]12
L-valine	CC(C)[C@H](N)C(=O)O
9(<i>S</i>),10(<i>S</i>),13(<i>S</i>)-TriHOME	CCCCC[C@H](O)/C=C/[C@H](O)[C@@H](O)CCCCCCCC(=O)O
<i>S</i>-formylglutathione	N[C@@H](CCC(=O)N[C@@H](CSC=O)C(=O)NCC(=O)O)C(=O)O
hydrogen sulfide	S
dehydroascorbate	O=C1OC(C(O)CO)C(=O)C1=O
<i>N</i>-acetylputrescine	CC(=O)NCCCCN
HX	[XH]
protoporphyrinogen IX	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)Cc1[nH]c(c(C)c1C=C)C2
hydrogencarbonate	O=C(O)O
triphosphate	O=P(O)(O)OP(=O)(O)OP(=O)(O)O
pyridoxine	Cc1ncc(CO)c(CO)c1O
nicotine-glucuronide	CN1CCC[C@H]1c1ccc[n+]([C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1
nicotinate	O=C(O)c1cccnc1
bupropion	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
<i>N,N</i>-dimethylglycine	CN(C)CC(=O)O
(3<i>R</i>)-3-hydroxytriacontanoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
3-oxodihomo &gamma;-linolenoyl-CoA	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
putrescine	NCCCCN
sulfur(0)	[S]
<i>N</i><sup>&omega;</sup>-phosphocreatine	CN(CC(=O)O)C(=N)NP(=O)(O)O
12-oxo-ETE	CCCCC/C=C\CC(=O)/C=C/C=C\C/C=C\CCCC(=O)O
taurocholate	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
3-methoxy-4-hydroxyphenylglycol	COc1cc([C@@H](O)CO)ccc1O
<i>trans</i>-cerot-2-enoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
(8<i>S</i>)-HpETE	CCCCC/C=C\C/C=C\C=C\[C@H](C/C=C\CCCC(=O)O)OO
NADPH	NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
20-hydroxyprostaglandin E<sub>2</sub>	O=C(O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCCCCO
&alpha;-tocopherol	Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
(3<i>E</i>)-2-oxohex-3-enedioate	O=C(O)C/C=C/C(=O)C(=O)O
carboxyphosphate	O=C(O)OP(=O)(O)O
3-oxopentanoyl-CoA	CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
UMP	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
dATP	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1
L-ornithine	NCCC[C@H](N)C(=O)O
(R)-lactaldehyde	C[C@@H](O)C=O
cerotoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
(15<i>R</i>)-HpETE	CCCCC[C@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O)OO
inosine	O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
(<i>R</i>)-noradrenaline	NC[C@H](O)c1ccc(O)c(O)c1
18(<i>R</i>)-HEPE	CC[C@@H](O)/C=C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
zymosterone	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C[C@@H]1CC3
15(<i>S</i>)-HEPE	CC/C=C\C[C@H](O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O
(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
2,3-dinor-11-<i>epi</i>-prostaglandin F<sub>2&alpha;</sub>	CCCCC[C@H](O)CC[C@@H]1[C@@H](C/C=C\CC(=O)O)[C@@H](O)C[C@@H]1O
triiodothyronine sulfate	N[C@@H](Cc1cc(I)c(Oc2ccc(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O
(4S,17R)-17-hydroxy-4-hydroperoxydocosahexaenoate	CC/C=C\C[C@@H](O)/C=C/C=C\C/C=C\C/C=C\C=C\[C@H](CCC(=O)O)OO
15-dehydro-prostaglandin E<sub>1</sub>	CCCCCC(=O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
1D-<i>myo</i>inositol 5-diphosphate 1,2,3,4,6-pentakisphosphate	O=P(O)(O)O[C@@H]1[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O
5-hydroxytryptophol sulfate	O=S(=O)(O)Oc1ccc2[nH]cc(CCO)c2c1
<i>trans</i>-4-hydroxy-L-proline	O=C(O)[C@@H]1C[C@@H](O)CN1
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1N
nicotinate adenine dinucleotide	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H]([n+]3cccc(C(=O)O)c3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
(<i>S</i>)-methylmalonate-semialdehyde	C[C@@H](C=O)C(=O)O
3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carboxylate	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@@H]4[C@](C)(CC[C@H](O)[C@@]4(C)C(=O)O)[C@H]3CC[C@]12C
pentanoyl-CoA	CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
RCTR3	CC/C=C\C[C@H](O)/C=C/C=C\C=C\C=C\[C@@H](SC[C@H](N)C(=O)O)[C@@H](O)C/C=C\CCC(=O)O
L-homocysteine	N[C@@H](CCS)C(=O)O
3,5,3'-triiodo-L-thyronine acyl &beta;-D-glucuronide	N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
14(15)-EpETE	CC/C=C\CC1OC1C/C=C\C/C=C\C/C=C\CCCC(=O)O
(3<i>R</i>)-3-hydroxyhexatriacontanoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
5&beta;-pregnane-3&beta;,14&beta;-diol-20-one	CC(=O)[C@H]1CC[C@]2(O)[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
L-tryptophan	N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
chenodeoxycholoyl-CoA	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
L-isoleucine	CC[C@H](C)[C@H](N)C(=O)O
serotonin <i>O</i>-sulfate	NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12
14-demethyllanosterol	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3
(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA	C[C@H](O)[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
UDP-&alpha;-D-glucuronate	O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
CDP	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1
corticosterone	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
&beta;-nicotinamide D-ribonucleotide	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1
L-thyronine	N[C@@H](Cc1ccc(Oc2ccc(O)cc2)cc1)C(=O)O
acetate	CC(=O)O
&alpha;-D-glucopyranose	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
&gamma;-butyrobetaine	C[N+](C)(C)CCCC(=O)O
CDP-choline	C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
phytate	O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O
dAMP	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
4&alpha;-methyl-5&alpha;-cholesta-8-en-3-one	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3
12S-HHTrE	CCCCC[C@H](O)/C=C/C=C/C/C=C\CCCC(=O)O
uridine	O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
3-&beta;-hydroxyandrost-5-en-17-one	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]43C)[C@@H]1CCC2=O
dimethyl sulfide	CSC
3,3',5-triiodothyroacetate	O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
MCTR2	CC/C=C\C/C=C\C[C@H](O)[C@@H](/C=C/C=C/C=C\C/C=C\CCC(=O)O)SC[C@H](N)C(=O)NCC(=O)O
D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate	O=P(O)(O)O[C@@H]1[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1OP(=O)(O)O
4&alpha;-methyl-zymosterol	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3
(2E)-hexadecenal	CCCCCCCCCCCCC/C=C/C=O
C8-&beta;-glucuronosyl-bilirubin-IX &alpha;	C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3[C@@H](O)[C@H](O)O[C@H](C(=O)O)[C@H]3O)c(CCC(=O)O)c2C)NC1=O
tyramine	NCCc1ccc(O)cc1
lipoxin B4	CCCCC[C@H](O)[C@H](O)/C=C/C=C/C=C\C=C\[C@@H](O)CCCC(=O)O
(<i>E</i>)-2-methylcrotonoyl-CoA	C/C=C(\C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
2-arachidonoyl-<i>sn</i>-glycerol 3-phosphate	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CO)COP(=O)(O)O
&Delta;17-6-oxo-prostaglandin F<sub>1&alpha;</sub>	CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@@H](CC(=O)CCCCC(=O)O)[C@@H](O)C[C@H]1O
15-dehydro-prostaglandin F<sub>1&alpha;</sub>	CCCCCC(=O)/C=C/[C@@H]1[C@@H](CCCCCCC(=O)O)[C@@H](O)C[C@H]1O
15-<i>cis</i>-phytoene	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\C=C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
PCTR1	CC/C=C\C[C@H](O)[C@@H](/C=C/C=C/C=C\C/C=C\C/C=C\CCC(=O)O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
linoleate	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
choloyl-CoA	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
3-phosphooxypyruvate	O=C(O)C(=O)COP(=O)(O)O
<i>sn</i>-glycerol 3-phosphate	O=P(O)(O)OC[C@H](O)CO
trans-3-hydroxycotinine-glucuronide	CN1C(=O)[C@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]1c1cccnc1
resolvin E2	CC[C@@H](O)/C=C/C=C\C/C=C\C/C=C\C=C\[C@@H](O)CCCC(=O)O
3,5-diiodo-L-tyrosine	N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
15-dehydro-prostaglandin E<sub>2</sub>	CCCCCC(=O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
&gamma;-L-glutamyl-L-cysteine	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O
zymosterol	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3
