Compound	SMILES
[1-(2-amino-7-methyl-4-oxo-7,8-dihydro-3H-pteridin-6-yl)]ethyl diphosphate	C[C@H]1(C(/[C@@H](C)OP(=O)([O-])OP(=O)([O-])[O-])=N\C2(/C(=O)NC(/N)=N/C(\N1)=2))
x-dgal-HEX-1:5	
L-serine	C(O)[C@H]([NH3+])C(=O)[O-]
5-(2-hydroxyethyl)-4-methylthiazole	CC1(\N=C/SC(/CCO)=1)
preQ<sub>1</sub>	C([NH3+])C1(\C2(\C(=O)NC(/N)=N/C(\N/C=1)=2))
b-HEX-1:5|6:a	
2-oxospirilloxanthin	CC(/C=C/C=C(C)/C=C/C=C(C)/C=C/CC(OC)(C)C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)C(OC)(C)C
a-dara-PEN-1:4	
<i>O</i>-phospho-L-serine	C(OP([O-])([O-])=O)[C@H]([NH3+])C(=O)[O-]
<i>bis</i>(guanylyl molybdopterin) cofactor	C(OP([O-])(=O)OP([O-])(=O)OC[C@H]8(O[C@H]%10(NC%11(/N=C(N)\NC(=O)C(/N[C@@H](C9(\S[Mo]4(=O)(SC5(/[C@@H](COP([O-])(=O)OP(=O)([O-])OC[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))))O[C@@H]6([C@H](C(\S4)=5)NC7(\C(=O)NC(/N)=N/C(\N6)=7))))SC\8=9))%10)=%11))))[C@@H]%12([C@@H](O)[C@@H](O)[C@@H](O%12)N%13(\C=N/C%14(C(=O)NC(/N)=N/C%13=%14)))
3-deoxy-D-glycero-&beta;-D-galacto-nonulosonate	C(O)[C@@H](O)[C@H]([C@@H]1(O[C@@](C([O-])=O)(O)C[C@@H]([C@H]1O)O))O
prenyl phosphate	CC(C)=CCOP(=O)([O-])[O-]
5-deoxy-&alpha;-D-ribose 1-phosphate	C[C@H]1(O[C@H](OP([O-])(=O)[O-])[C@@H]([C@@H]1O)O)
2-succinylbenzoate	C1(\C=C/C(/C(=O)[O-])=C(\C=1)/C(=O)CCC(=O)[O-])
selenide	[Se-2]
tri-<i>trans</i>,hexa-<i>cis</i>-decaprenyl diphosphate	CC(/CCC=C(C)C)=C\CCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP([O-])(=O)OP([O-])([O-])=O
(<i>R</i>)-1-amino-2-propanol <i>O</i>-2-phosphate	C[C@H](C[NH3+])OP(=O)([O-])[O-]
1D-<i>myo</i>-inositol 1-monophosphate	[C@@H]1(O)([C@H](O)[C@@H](O)[C@H](OP([O-])(=O)[O-])[C@H](O)[C@H](O)1)
mesaconate	CC(/C([O-])=O)=C\C([O-])=O
b-dgal-HEX-1:5	
adenine-ring	C1(\NC2(\C(\N=1)=N/C=N\C(/N)=2))
<i>trans</i>-4-hydroxy-L-proline	C1([NH2+][C@H](C(=O)[O-])C[C@@H](O)1)
<i>trans</i>-caffeate	C([O-])(=O)/C=C/C1(/C=C(C(/O)=C\C=1)/O)
succinyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
isothiocyanate	C(=[N-])=S
D-proline betaine	C1(CC[C@@H]([N+](C)(C)1)C([O-])=O)
3-methylcrotonyl-CoA	CC(C)=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
5-methoxy-6-methylbenzimidazole ribotide phosphate	CC1(\C(\OC)=C/C2(/N=C\N(C(/C=1)=2)[C@@H]3([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O3)))
x-HEP-x:x	
3-(<i>all-trans</i>-nonaprenyl)benzene-1,2-diol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(\C=C/C=1)\O)
ADP	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
adenosine	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
<i>N</i>-succinyl-L,L-2,6-diaminopimelate	C(C[C@H]([NH3+])C(=O)[O-])C[C@H](NC(CCC([O-])=O)=O)C([O-])=O
&alpha;-D-quinovopyranose	C[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)O1)
(2E,5Z)-tetradecenoyl-CoA	CCCCCCCC\C=C/C/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
<i>cis</i>-aconitate	C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-]
CMP-3-deoxy-&beta;-D-<i>manno</i>-octulosonate	C(O)[C@@H](O)[C@H]3(O[C@@](OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])(C([O-])=O)C[C@H]([C@H]3O)O)
CDP group	C(OP(OP(O)([O-])=O)(=O)[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O)
selenophosphate	[O-]P([O-])(O)=[Se]
sulfite	[O-]S([O-])=O
D-arabinofuranose 5-phosphate	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@H](O)C(O)O1)
oleate	CCCCCCCC\C=C/CCCCCCCC([O-])=O
(indol-3-yl)acetate	C([O-])(=O)CC1(\C2(/C=C\C=C/C(/N\C=1)=2))
(2Z)-2-aminobut-2-enoate	C\C=C(C(=O)[O-])/N
(<i>E</i>)-caffeoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1(/C=C(C(/O)=C\C=1)/O))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
precorrin-4	CC(=O)[C@@]12(NC(/[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])1)=C/C5(/[C@@](C)(CC(=O)[O-])C(/CCC(=O)[O-])=C(CC4(\NC(/CC3(\[C@](C)(CCC(=O)[O-])C(/CC(=O)[O-])=C2/N=3))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=4))/N=5))
1-octanal	CCCCCCCC=O
acetyl phosphate	CC(OP([O-])(=O)[O-])=O
demethylmenaquinol-6	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
thymine	CC1(\C(=O)NC(N\C=1)=O)
&beta;-D-mannopyranose	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@H](O)[C@H](O)O1)
dADP	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))C[C@H](O)3)
x-drib-PEN-1:4	
<i>N</i>-carbamoylglycine	C(NC(=O)N)C(=O)[O-]
L,L-diaminopimelate	C([C@H](CCC[C@@H](C([O-])=O)[NH3+])[NH3+])([O-])=O
FMNH<SUB>2</SUB>	CC1(\C(/C)=C/C2(/N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-])C3(/NC(=O)NC(=O)C(\NC(/C=1)=2)=3)))
spheroiden-2-ol	CC(C)=CCCC(\C)=C/CCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/C(O)C(OC)(C)C
phenanthrene-ring	C2(\C=C1(\C=C/C3(\C=C/C=C\C(C1=C\C=2)=3)))
all-<i>trans</i>-undecaprenyl group	C/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C
(<i>S</i>)-ureidoglycine	[C@H](NC(N)=O)([NH3+])C(=O)[O-]
chloramphenicol	C(O)[C@@H](NC(=O)C(Cl)Cl)[C@@H](C1(\C=C/C(/[N+](=O)[O-])=C\C=1))O
dihydroxyacetone	C(C(CO)=O)O
3-deoxy-D-<i>manno</i>-octulosonate 8-phosphate	C(OP([O-])(=O)[O-])[C@@H](O)[C@H]1(O[C@@](O)(C([O-])=O)C[C@H]([C@H]1O)O)
&beta;-nicotinate D-ribonucleotide	C(OP(=O)([O-])[O-])[C@@H]2([C@@H](O)[C@@H](O)[C@H]([N+]1(\C=C/C=C(/C=1)/C(=O)[O-]))O2)
L-aspartate	C(C(=O)[O-])[C@H]([NH3+])C(=O)[O-]
roseoflavin	CC3(/C=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C1(\C(\C(=O)[N-]C(=O)/N=1)=N/2))=C\C(\N(C)C)=3))
6-(hydroxymethyl)-7,8-dihydropterin	C(O)C1(\CNC2(/N=C(N)\NC(=O)C(/N=1)=2))
UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-&gamma;-D-glutamyl-L-lysyl-D-alanine	C[C@@H](C(=O)N[C@@H](C(=O)[O-])CCC(=O)N[C@@H](CCCC[NH3+])C(N[C@H](C)C(=O)[O-])=O)NC(=O)[C@@H](C)O[C@H]1([C@H](O)[C@@H](CO)O[C@@H]([C@H](NC(=O)C)1)OP(OP(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O))(=O)[O-])(=O)[O-])
Cd<SUP>2+</SUP>	[Cd+2]
a hydroxyl group	[OH-]
octanoyl-CoA	CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
ammonium	[NH4+]
cyanate	C([O-])#N
xanthine	C12(NC(=O)NC(C(\N=C/N1)=2)=O)
<i>N<sup>5</sup></i>-carboxyaminoimidazole ribonucleotide	C1(\N=C/N(C(/NC([O-])=O)=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))
menaquinol-<i>6</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C(\C)=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
&alpha;-L-galactopyranose	C([C@@H]1(O[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O))O
(3<i>E</i>,5<i>Z</i>)-tetradeca-3,5-dienoyl-CoA	CCCCCCCC\C=C/C=C/CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
GMP	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)
L-dopa	C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-]
2'-deoxyuridine	C(O)[C@@H]2([C@H](C[C@H](N1(\C=C/C(=O)NC1=O))O2)O)
L-fuculose	C[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO
&beta;-D-xylopyranose	C1(O[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1)
nitric oxide	N=O
AMP	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
adenosine 3',5'-bisphosphate	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OP([O-])(=O)[O-])3)
&alpha;-D-galacturonate	C([O-])(=O)[C@@H]1([C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)
XXLG xyloglucan oligosaccharide	C8(C([C@@H](C(C(OC[C@H]7(O[C@@H](O[C@H]2([C@H](O)[C@@H](O)[C@@H](O[C@H](COC1(C([C@H](C(CO1)O)O)O))2)O[C@H]5([C@H](O)[C@@H](O)[C@@H](O[C@H](COC3(C([C@H](C(CO3)O)O)O[C@H]4([C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)))5)O[C@H]6([C@H](O)[C@@H](O)[C@H](O)O[C@H](CO)6))))[C@H](O)[C@@H](O)[C@H](O)7))O8)O)O)O)
1D-<i>myo</i>-inositol 3-monophosphate	[C@H]1(O)([C@@H](O)[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)1)
2-oxobutanoate	CCC(=O)C(=O)[O-]
undecaprenyl-diphospho-<i>N</i>-acetylmuramoyl-L-alanyl-&gamma;-D-glutamyl-L-lysyl- D-alanine	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(OP([O-])(=O)O[C@@H]1([C@H](NC(=O)C)[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)[O-])CCC(=O)N[C@@H](CCCC[NH3+])C(N[C@H](C)C(=O)[O-])=O)[C@H](O)[C@@H](CO)O1))([O-])=O
tetrahydrogeranylgeranyl chlorophyll <i>a</i>	C=CC8(\C(/C)=C7(\C=C1([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCC=C(C)C)C2(\C9(/[C-](C(OC)=O)C(=O)C3(\C(\N4([Mg-2]6([N+]\1=2)([N+]5(\C(/C(\C)=C(CC)\C(/C=C(C(\C)=3)\4)=5)=C/C(/N67)=8))))=9))))))
formyl-L-isoglutamine	C(=O)N[C@H](C(N)=O)CCC([O-])=O
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](N1(C(/N)=C(C(=O)[O-])/N=C\1))[C@H](O)[C@H](O)2)
<i>O</i>-acetyl-L-serine	CC(OC[C@H]([NH3+])C(=O)[O-])=O
carbonic acid	C(O)(=O)O
<i>sn</i>-glycerol 3-phosphate	C(OP([O-])(=O)[O-])[C@H](O)CO
4,5-<i>seco</i>-dopa	C(=O)\C=C(C[C@H]([NH3+])C(=O)[O-])/C=C(C([O-])=O)/O
guanosine	C(O)[C@H]3(O[C@@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))[C@H](O)[C@H](O)3)
dATP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))C[C@H](O)3)
octane	CCCCCCCC
(3<i>R</i>,5<i>S</i>)-3-hydroxy-1-pyrroline-5-carboxylate	C1(\[C@H](O)C[C@@H](C([O-])=O)\N=1)
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d	
x-dara-PEN-1:4	
3-oxo-(7Z)-hexadecenoyl-CoA	CCCCCCCC\C=C/CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2,2-dihydroxyspheroidene	CC(C)=CCCC(\C)=C/CCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/C(O)(O)C(OC)(C)C
adenine	C2(N)(\N=C/N=C1(C(/N=C\N1)=2))
H<sub>2</sub>O	O
chloramphenicol 3-acetate	CC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@@H](C1(\C=C/C(/[N+](=O)[O-])=C\C=1))O
(<i>S</i>)-ureidoglycolate	[C@@H](O)(C([O-])=O)NC(N)=O
1'-hydroxy-&gamma;-carotene	CC(/C=C/C=C(C)/C=C/C=C(C)/CCCC(O)(C)C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C1(\C(C)(C)CCCC(/C)=1)
GLYCO-CT-ACETYL	
pppGpp	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))[C@H](O)[C@H](OP([O-])(OP([O-])([O-])=O)=O)3)
x-dall-HEX-1:5	
5-hydroxy-L-tryptophan	C1(\NC2(/C=C\C(\O)=C/C(/C(\C[C@@H](C(=O)[O-])[NH3+])=1)=2))
5-hydroxyferulate	COC1(/C=C(/C=C/C([O-])=O)/C=C(C(\O)=1)/O)
dihydrogeranylgeranyl chlorophyll a	C=CC8(\C(/C)=C7(\C=C1([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CC/C=C(C)/CCC=C(C)C)C2(\C9(/[C-](C(OC)=O)C(=O)C3(\C(\N4([Mg-2]6([N+]\1=2)([N+]5(\C(/C(\C)=C(CC)\C(/C=C(C(\C)=3)\4)=5)=C/C(/N67)=8))))=9))))))
3-methylglutaconyl-CoA	CC(/CC(=O)[O-])=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
&beta;-D-fructopyranose	C(O)[C@@]1(O)(OC[C@@H](O)[C@@H](O)[C@H](O)1)
(3E,5Z)-tetradecadienoate	CCCCCCCC\C=C/C=C/CC(=O)[O-]
1-(&beta;-D ribofuranosyl)nicotinamide	C(O)[C@@H]2([C@@H](O)[C@@H](O)[C@H]([N+]1(\C=C/C=C(/C=1)/C(=O)N))O2)
&alpha;-D-xylopyranose	C1(O[C@H](O)[C@H](O)[C@@H](O)[C@H](O)1)
4-hydroxybenzoate	C(C1(\C=C/C(/O)=C\C=1))(=O)[O-]
3'-phosphoadenylyl-sulfate	C(OP(=O)([O-])OS(=O)([O-])=O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OP([O-])(=O)[O-])3)
L-threonine	C[C@@H](O)[C@H]([NH3+])C(=O)[O-]
tri-<i>trans</i>,hepta-<i>cis</i>-undecaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP([O-])(=O)OP([O-])([O-])=O
&alpha;-D-ribofuranose	C(O)[C@@H]1([C@H]([C@H]([C@@H](O)O1)O)O)
lipid X (P. putida)	CCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP([O-])(=O)[O-])CO)O)OC(C[C@@H](CCCCCCC)O)=O))=O)O
<i>N</i>-methyl-L-proline	C1(CC[C@@H](C([O-])=O)[NH+](C)1)
5-hydroxy-feruloyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1(/C=C(C(\O)=C(C=1)\O)/OC))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
a-dglc-HEX-1:4|6:a	
L-methionine	CSCC[C@H]([NH3+])C([O-])=O
L-tryptophan	C1(\NC2(/C=C\C=C/C(/C(\C[C@H]([NH3+])C(=O)[O-])=1)=2))
4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1(\N=C/C(/COP(=O)([O-])[O-])=C(N)\N=1)
demethylmenaquinol-9	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
3-demethylubiquinol-<i>8</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C(\C)=C(C(\O)=C(C(/O)=1)\OC)/O)
L-lysine	C([NH3+])CCC[C@H]([NH3+])C([O-])=O
D-<i>threo</i>-7,8-dihydroneopterin	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@@H](O)CO)=2))
b-dara-PEN-1:5	
lauroyl-CoA	CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
palmitoyl-CoA	CCCCCCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
Mg<SUP>2+</SUP>	[Mg+2]
&alpha;-D-mannopyranose	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@H](O)[C@@H](O)O1)
3-methyl-2-oxobutanoate	CC(C(C([O-])=O)=O)C
prenylated FMNH<sub>2</sub>	CC1(\C(/C)=C2(C(C)(C)CCN3(C4(/C(=O)NC(=O)NC(\N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-])C(/C=1)=C2/3)=4))))
L-canavanine	C(C[C@H]([NH3+])C(=O)[O-])ONC(N)=[NH2+]
spheroidene	CC(C)=CCCC(\C)=C/CCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/CC(OC)(C)C
5-deoxy-D-ribulose 1-phosphate	C[C@@H](O)[C@@H](O)C(=O)COP([O-])(=O)[O-]
5,6-dimethylbenzimidazole	CC1(\C(/C)=C/C2(/N\C=N/C(\C=1)=2))
1D-<i>myo</i>-inositol 2-monophosphate	[C@@H]1(O)([C@@H](O)[C@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H](O)1)
&gamma;-carotene	CC(C)=CCCC(\C)=C/C=C/C(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1(/C(C)(C)CCCC(/C)=1)
(<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(2<i>S</i>)-2-isopropyl-3-oxosuccinate	CC([C@H](C(=O)[O-])C(=O)C(=O)[O-])C
2-amino-2-deoxy-D-gluconate	C([O-])(=O)[C@H]([NH3+])[C@@H](O)[C@H](O)[C@H](O)CO
adenylo-succinate	C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/NC(CC(=O)[O-])C(=O)[O-])=N\C=N/C2=3)))
dimethylsulfoniopropanoate	C[S+](C)CCC(=O)[O-]
undecaprenyldiphospho-<i>N</i>-acetylmuramoyl-L-alanyl-&gamma;-D-glutamyl-<I>meso</I>-2,6-diaminopimeloyl-D-alanyl-D-alanine	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(OP([O-])(=O)O[C@@H]1([C@H](NC(=O)C)[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)[O-])CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(N[C@H](C)C(=O)N[C@H](C)C([O-])=O)=O)[C@H](O)[C@@H](CO)O1))([O-])=O
a phosphate group	[O-]P([O-])([O-])=O
3-oxodecanoyl-CoA	CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
8-oxo-GTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(NC(=O)1)=2)))[C@H](O)[C@H](O)3)
3-deoxy-&alpha;-D-<i>manno</i>-2-octulosonate	C(O)[C@@H](O)[C@H]1(O[C@@](O)(C([O-])=O)C[C@H]([C@H]1O)O)
5-amino-4-imidazolecarboxyamide	C1(\N=C(C(\N=1)C(N)=O)\N)
5-methylbenzimidazole	CC2(\C=C1(C(/N\C=N/1)=C\C=2))
ubiquinol-<i>8</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)
&beta;-D-fructofuranose 1-phosphate	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@](COP([O-])([O-])=O)(O)O1)
(<i>R</i>)-lactate	C[C@H](C([O-])=O)O
(<i>S</i>)-lactate	C[C@@H](C([O-])=O)O
<i>S</i>-formylglutathione	C(NC(=O)[C@H](CSC=O)NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
L-canaline	C(C[C@H]([NH3+])C(=O)[O-])ON
D-tryptophan	C1(\NC2(/C=C\C=C/C(/C(\C[C@@H]([NH3+])C(=O)[O-])=1)=2))
(<i>S</i>)-3-hydroxy-isobutanoyl-CoA	C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])CO
all-<i>trans</i>-octaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
GLYCO-CT-METHYL	
2'-deoxyadenosine	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))C[C@H](O)3)
