Compound	SMILES
6-methoxy-3-methyl-2-<i>all-trans</i>-octaprenyl-1,4-benzoquinol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C(\C)=C(/C=C(C(/O)=1)/OC)/O)
wighteone	CC(C)=CCC3(/C(/O)=C2(C(/O\C=C(C1(\C=C/C(/O)=C\C=1))/C2=O)=C\C(\[O-])=3))
cholest-5-ene-3&beta;,7&alpha;,25-triol	C[C@@]34([C@@H]([C@@H](CCCC(C)(C)O)C)CC[C@@H]([C@H]2([C@@H]([C@@]1(C(/C[C@@H](O)CC1)=C/[C@H]2O)C)CC3))4)
trehalose-trans-methoxy-mono-mycolate	C(OC[C@@H]2([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1))O2))(=O)C(CCCCCCCCCCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCC3(C(C3)C(C)CCCCCCCCCCCCCCCCC(OC)C(C)CCCCCCCCCCCCCCCCCC)
L-octanoylcarnitine	C([C@H](OC(CCCCCCC)=O)CC(=O)[O-])[N+](C)(C)C
m7G(5')pppm6Am	C6(\N=C1(C(/N=C\N1C2([C@@H]([C@@H](C(O2)COP(OP(OP(OC[C@H]3(O[C@H](C(C3O)O)N4(C5(\N=C(N)/NC(C([N+](/C)=C/4)=5)=O))))([O-])=O)([O-])=O)(=O)[O-])O)OC))=C(NC)\N=6))
4-aminobutyrate	C(=O)([O-])CCC[NH3+]
coproporphyrinogen III	CC2(\C(/CCC([O-])=O)=C1(CC5(\NC(/CC4(\NC(/CC3(\NC(/CC(\N1)=2)=C(CCC(=O)[O-])/C(\C)=3))=C(CCC([O-])=O)/C(\C)=4))=C(C)/C(\CCC([O-])=O)=5)))
dUMP	C(OP(=O)([O-])[O-])[C@H]1(O[C@H](C[C@H](O)1)N2(\C=C/C(=O)NC(=O)2))
4&alpha;-hydroxymethyl-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(CCCC(C4([C@@]2(C(C3(\CCC1([C@@]([C@H](CC[C@@]1(C(\CC2)=3)C)O)(CO)C)))CC4)C))C)C
ubiquinol-6	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)
7-&alpha;,27-dihydroxycholesterol	CC(CO)CCC[C@@H](C)[C@H]4(CC[C@@H]3([C@](C)(CC[C@@H]2([C@@]1(C)(CC[C@H](O)CC/1=C\[C@@H](O)[C@H]23)))4))
a <i>holo</i> citrate-lyase	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@@H]2([C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@H](O)[C@@H](COP(=O)([O-])OC[C@H]([NH2+][a holo [citrate lyase acyl-carrier protein]])C(=O)[a holo [citrate lyase acyl-carrier protein]])O1))[C@@H](O2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)C(=O)NCCC(=O)NCCS
D-4'-phosphopantothenate	C(OP([O-])([O-])=O)C([C@H](C(=O)NCCC(=O)[O-])O)(C)C
ATP	C2(\N([C@H]1([C@@H]([C@@H]([C@H](O1)COP(OP(=O)([O-])OP(=O)([O-])[O-])([O-])=O)O)O))C3(\N=C/N=C(C(\N=2)=3)/N))
6-hydroxymethyl-dihydropterin diphosphate	C1(C(/COP(=O)([O-])OP(=O)([O-])[O-])=N\C2(/C(=O)NC(/N)=N/C(\N1)=2))
dCMP	C([C@@H]2([C@H](C[C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O))OP([O-])([O-])=O
17-&alpha;,20-&alpha;-dihydroxypregn-4-en-3-one	C[C@H](O)[C@@]3(O)(CC[C@H]2([C@@H]4(CCC1(\[C@](C)(CCC(=O)\C=1)[C@@H](CC[C@@](C)23)4))))
H<SUP>+</SUP>	[H+]
tryptamine	C(CC1(\C2(/C=C\C=C/C(/N\C=1)=2)))[NH3+]
UDP-D-glucuronate	[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)C([O-])=O)O)O)O)OP([O-])(OP(=O)(OC[C@H]2(O[C@H]([C@@H]([C@@H]2O)O)N3(\C=C/C(NC3=O)=O)))[O-])=O
guanosine	C2(\N([C@H]1([C@H](O)[C@H](O)[C@@H](CO)O1))C3(\N=C(N)/NC(C(\N=2)=3)=O))
L-homocysteine	C([C@H](CCS)[NH3+])(=O)[O-]
5-amino-levulinate	C([NH3+])C(CCC([O-])=O)=O
b-dido-HEX-1:5|6:a	
trans-&Delta;<SUP>2</SUP>-decenoyl-CoA	CCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3(O[C@H](N1(\C=N/C2(C(/N)=N\C=N/C1=2)))[C@H](O)[C@H](OP(=O)([O-])[O-])3)
fumarate	C([O-])(/C=C/C(=O)[O-])=O
R'C(R)S-S(R)CR'	C(SSC([R2])[R1])([R])[R3]
trans-2-hexenol	CCC/C=C/CO
thiol-group	[C-3]S
2-amino-3-oxobutanoate	CC(=O)[C@H](N)C(=O)[O-]
adenine-ring	C2(\N=C1(C(/N\C=N/1)=C(N)\N=2))
1-methylnicotinamide	C[N+]1(\C=C(\C=C/C=1)\C(=O)N)
glyceryl 1-monostearate	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O
propionate	CCC(=O)[O-]
stearate	CCCCCCCCCCCCCCCCCC(=O)[O-]
NG,NG-dimethyl-L-arginine	C([C@@H]([NH3+])CCCNC(N(C)C)=[NH2+])(=O)[O-]
<i>cis</i>-zeatin	CC(\CO)=C\CNC2(/N=C\N=C1(C(/N=C\N1)=2))
L-asparagine	C(=O)([O-])[C@@H]([NH3+])CC(=O)N
dimethylallyl diphosphate	CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
L-saccharopine	C([O-])([C@H](CCCC[NH2+][C@@H](CCC([O-])=O)C([O-])=O)[NH3+])=O
7-dehydro-cholesterol	CC(CCC[C@H](C2([C@]3(CCC4([C@]1(CC[C@@H](CC/1=C\C=C(C(CC2)3)4)O)C))(C)))C)C
L-erythro-4-hydroxy-glutamate	C([O-])([C@H](C[C@@H](O)C([O-])=O)[NH3+])=O
3,3',5'-triiodo-L-thyronine	C([C@H](CC2(\C=C(C(/OC1(\C=C(C(\O)=C(/C=1)\I)\I))=C\C=2)\I))[NH3+])([O-])=O
N,N-dimethyl-&beta;-alanine	C(CC[NH+](C)C)([O-])=O
3-sulfinoalanine	C([C@@H]([NH3+])CS([O-])=O)(=O)[O-]
glcNAc-1,6-anhMurNAc	CC(=O)N[C@H]3([C@H](OC2(C(OC(C(=O)O)C)C(NC(=O)C)C1(OCC(O1)2)))O[C@H](CO)[C@@H](O)[C@H](O)3)
FAD	C6(\N=C1(C(/N=C\N1C5(OC(COP(=O)(OP(OCC(C(C(O)CN2(C4(\C(\N=C3(C\2=N\C([N-]C3=O)=O))=C/C(\C)=C(C)\C=4)))O)O)(=O)[O-])[O-])C(C(O)5)O))=C(N)\N=6))
L-threonine	C[C@@H](O)[C@H]([NH3+])C(=O)[O-]
estrone-sulfate	CC23(CCC1(C4(\C(/CCC1C2CCC(=O)3)=C/C(/OS([O-])(=O)=O)=C\C=4)))
porphyrin-ring	C12(N=C(\C=C/1)\C=C5(\C=C/C(\C=C4(\C=C/C(\C=C3(\C=C/C(\C=2)=N3))=N4))=N5))
choline	C(CO)[N+](C)(C)C
geranial	CC(/CCC=C(C)C)=C\C=O
a dihydrofurano derivative	CC(O)(C)CCC3(/C(/O)=C2(C(/O\C=C(C1(\C(\O)=C/C(/O)=C\C=1))/C(=O)2)=C\C(\OC)=3))
4-hydroxyaniline	C1(\C(\O)=C/C=C(\C=1)/N)
thromboxane A<sub>2</sub>	CCCCC[C@H](O)/C=C/[C@H]2(O[C@H]1(C[C@H](O1)[C@H](C\C=C/CCCC(=O)[O-])2))
&beta;-D-fructofuranose	C(O)[C@H]1(O[C@](O)(CO)[C@@H](O)[C@H](O)1)
maltotriose	[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O[C@@H]2([C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3([C@H](OC([C@@H]([C@H]3O)O)O)CO))CO)
&alpha;-D-glucose	[C@H]1(O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O
taurine	C(S(=O)(=O)[O-])C[NH3+]
purine-ring	C1(\N=C/C2(N\C=N/C(\N=1)=2))
13-sophorosyloxydocosanoate 6',6''-diacetate	CCCCCCCCCC(CCCCCCCCCCCC([O-])=O)O[C@@H]1(O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2(O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)COC(C)=O))O)O)COC(=O)C)
(S)-methylmalonyl-CoA	CC(C(O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](C(=O)[O-])C)(C)COP(=O)(OP([O-])(=O)OCC3(C(C(C(N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3)O)OP([O-])([O-])=O))[O-]
genistein	C2(\OC3(/C=C(/C=C(C(\C(C(/C1(\C=C/C(/O)=C\C=1))=2)=O)=3)/O)/[O-]))
D-glucono-1,5-lactone	C1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)=O
isovaleryl-CoA	CC(CC(=O)SCCNC(=O)CCNC(C(O)C(COP([O-])(=O)OP([O-])(=O)OCC3(C(C(C(N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3)O)OP([O-])(=O)[O-]))(C)C)=O)C
methylacrylyl-CoA	C(NC(CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP([O-])(=O)OCC3(C(C(C(N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3)O)OP(=O)([O-])[O-]))=O)CSC(=O)C(C)=C
&beta;-alanine betaine	C(CC[N+](C)(C)C)([O-])=O
x-dglc-HEX-1:5|6:d	
5-phospho-&alpha;-D-ribose 1-diphosphate	C(OP(=O)([O-])[O-])[C@H]1(O[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@H](O)1)
a-lman-HEX-1:5|6:d	
6-lactoyl-5,6,7,8-tetrahydropterin	CC(O)C(=O)C1(CNC2(/N=C(N)\NC(=O)C(/N1)=2))
arachidonate	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC([O-])=O
4,4-dimethyl-5&alpha;-cholesta-8-en-3-&beta;-ol	CC(CCCC(C4([C@@]1(C(C2(\CCC3([C@@](C(\CC1)=2)(CC[C@@H]([C@@]3(C)C)O)C)))CC4)C))C)C
D-<i>threo</i>-isocitrate	C(=O)([C@@H](CC([O-])=O)[C@@H](O)C([O-])=O)[O-]
nt-pentose-ring	C1(C(COC(CO)1)O)(O)
(S,S)-2,3-butanediol	C[C@@H]([C@H](C)O)O
ubiquinone-<i>8</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(=O)C(\OC)=C(C(=O)C(/C)=1)\OC)
linoleate	C([O-])(=O)CCCCCCC\C=C/C\C=C/CCCCC
<i>N</i>-acetyl-&alpha;-D-galactosamine 1-phosphate	[C@@H]1(OP([O-])(=O)[O-])(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](NC(C)=O)1)
2-oxoadipate	C(CC(=O)C(=O)[O-])CC(=O)[O-]
D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate	[C@H]1(OP([O-])(=O)[O-])([C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)1)
Cu<SUP>2+</SUP>	[Cu+2]
3-methyl-2-butenal	C(=O)C=C(C)C
benzyladenine	C1(C2(/N=C\NC(/N=C\N=1)=2))NCC3(\C=C/C=C\C=3)
&alpha;-linolenate	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)[O-]
AMP group	C2(\N([C@H]1([C@@H]([C@@H]([C@H](O1)COP([O-])([O-])=O)O)O))C3(\N=C/N=C(C(\N=2)=3)/N))
succinate	C(C([O-])=O)CC([O-])=O
(R)-3-hydroxybutanoate	C([O-])(=O)C[C@@H](C)O
dTTP	CC1(\C(=O)NC(=O)N(\C=1)[C@H]2(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2))
3-<i>S</i>-methylthiopropionate	C(SC)CC([O-])=O
4&alpha;-formyl-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(CCCC(C4([C@@]1(C(C2(\CCC3([C@@](C(\CC1)=2)(CC[C@@H]([C@]3(C=O)C)O)C)))CC4)C))C)C
6-O-trans-methoxy-mycolyl-trehalose-6-phosphate	C(OC[C@@H]2([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@@H](O)[C@H](O)[C@@H](COP(=O)([O-])[O-])O1))O2))(=O)C(CCCCCCCCCCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCC3(C(C3)C(C)CCCCCCCCCCCCCCCCC(OC)C(C)CCCCCCCCCCCCCCCCCC)
&beta;-D-glucose	C(O)[C@H]1(O[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1)
methylglyoxal	CC(C=O)=O
D-xylonolactone	C1([C@@H]([C@H]([C@@H](CO1)O)O)O)=O
2-aminobenzoyl-CoA	C(=O)(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C4(/C=C\C=C/C(/N)=4)
D-<i>myo</i>-inositol (1,4)-bisphosphate	[C@H]1(O)([C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H](OP([O-])([O-])=O)1)
x-HEX-1:5	
palmitate	CCCCCCCCCCCCCCCC(=O)[O-]
hydrogen cyanide	C#N
a-dara-HEX-2:5|2:keto	
13-[O(2')-&beta;-D-glucopyranosyl-&beta;-D-glucopyranosyloxy]docosanoate	CCCCCCCCCC(CCCCCCCCCCCC([O-])=O)O[C@@H]1(O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2(O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO))O)O)CO)
pregnenolone	C[C@]34([C@@H]2([C@H]([C@H]1([C@]([C@@H](C(C)=O)CC1)(C)CC2))C\C=C(C[C@@H](O)CC3)/4))
<i>sn</i>-glycero-3-phospho-1-inositol	C(O)[C@@H](O)COP([O-])(=O)O[C@H]1([C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)1)
1,2-benzoquinone	C1(\C(C(\C=C/C=1)=O)=O)
oxaloacetate	C(C([O-])=O)C(=O)C([O-])=O
&alpha;-L-fucosyl-1,2-&beta;-D-galactosyl-R	C[C@@H]2(O[C@@H](O[C@@H]1([C@@H](O)[C@@H](O)[C@@H](CO)O[C@@H](O[R])1))[C@@H](O)[C@H](O)[C@H](O)2)
thiosulfate	S(=O)(S)([O-])=O
(<i>R</i>)-pantothenate	C(CC(=O)[O-])NC(=O)[C@H](O)C(C)(C)CO
mono-<i>trans</i>, poly-<i>cis</i>-decaprenyl group	CC(C)=CCCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/C
a-dglc-HEX-1:5|6:d	
3-dimethylsulfoniopropionaldehyde	C(=O)CC[S+](C)C
thiamin	CC2(\N=C/C(\C[N+]1(\C(/C)=C(CCO)/S\C=1))=C(N)\N=2)
&beta;-D-fructose 2,6-bisphosphate	C([C@]1(O[C@@H]([C@H]([C@@H]1O)O)COP([O-])(=O)[O-])OP([O-])([O-])=O)O
<i>N</i>'-hydroxymethyl-norcotinine	C2(/N=C\C=C/C(/[C@@H]1(CCC(=O)N(CO)1))=2)
queuine	C([NH2+][C@H]1(\C=C/[C@H](O)[C@H](O)1))C3(/C=N\C2(/C(/C(=O)\N=C(N)/N=2)=3))
nicotine-&Delta;<sup>1'5'</sup>-iminium ion	C2(\CC[C@@H](C1(\C=C/C=N\C=1))[N+](/C)=2)
S-sulfanylglutathione	C(C(=O)[O-])NC(=O)C(NC(CCC([NH3+])C(=O)[O-])=O)CSS
dopamine quinone	C(CC1(\C=C/C(C(\C=1)=O)=O))[NH3+]
maltopentaose	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O))O)O))O)O)O[C@@H]4([C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5([C@H](OC([C@@H]([C@H]5O)O)O)CO))CO)))O
GLYCO-CT-METHYL	
palmitoyl-CoA	CCCCCCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
choloyl-CoA	CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1(OC(C(O)C(OP(=O)([O-])[O-])1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@H]5(CC[C@H]6([C@@H]7([C@H](O)C[C@@H]4(C[C@H](O)CC[C@@](C)4[C@@H](C[C@H](O)[C@](C)56)7))))
(<i>S</i>)-lactate	C[C@@H](C([O-])=O)O
ADP group	C2(\N([C@H]1([C@@H]([C@@H]([C@H](O1)COP(OP(=O)([O-])[O-])([O-])=O)O)O))C3(\N=C/N=C(C(\N=2)=3)/N))
CDP-glycerol	C2(/N=C(\C=C/N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OCC(O)CO)(=O)[O-])(=O)[O-]))2)/N)=O
L-tyrosine methyl ester 4-sulfate	COC(=O)[C@@H](N)CC1(\C=C/C(/OS(=O)(=O)[O-])=C\C=1)
D-<i>myo</i>-inositol (1,3,4,6)-tetrakisphosphate	[C@H]1(OP([O-])(=O)[O-])([C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](OP([O-])([O-])=O)1)
S<sup>0</sup>	S1212
L-2,3-dihydrodipicolinate	C1(\C(\C(=O)[O-])=N/[C@@H](C\C=1)C(=O)[O-])
prostaglandin F<sub>2&alpha;</sub>	CCCCC[C@H](O)/C=C/[C@H]1([C@H](O)C[C@H](O)[C@H](C\C=C/CCCC(=O)[O-])1)
inosine-5'-phosphate	C1(\NC(=O)C2(\N=C/N(C(\N=1)=2)[C@@H]3(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)3)))
3-methoxy-4-hydroxy-5-<i>all-trans</i>-hexaprenylbenzoate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(/C=C(C(/O)=1)/OC)/C([O-])=O)
thiamine diphosphate	C([N+]1(\C(/C)=C(CCOP([O-])(=O)OP([O-])([O-])=O)/S\C=1))C2(\C=N/C(\C)=N\C(/N)=2)
D-aspartate	C([C@@H](CC([O-])=O)[NH3+])([O-])=O
campesterol	CC([C@@H](CC[C@H](C2([C@]3(CCC4([C@]1(CC[C@@H](CC/1=C\CC(C(CC2)3)4)O)C))(C)))C)C)C
campest-4-en-3&beta;-ol	CC([C@@H](CC[C@H](C1([C@]2(CCC3([C@]4(CCC(\C=C(CCC(C(CC1)2)3)/4)O)C))(C)))C)C)C
&alpha;-<i>N</i>-acetylneuraminyl-2,8-&alpha;-<i>N</i>-acetylneuraminyl-2,3-&beta;-D-galactosyl-R	CC(=O)N[C@@H]3([C@@H](O)C[C@](OC(CO)[C@@H](O)C1(O[C@](C[C@H](O)[C@@H](NC(C)=O)1)(O[C@H]2([C@@H](O)[C@@H](CO)O[C@@H](O[R])[C@H](O)2))C(=O)O))(O[C@@H](C(O)C(O)CO)3)C(=O)O)
L-dopa	C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-]
tetrahydropteroyl tri-L-glutamate	C([C@@H]1(NC2(C(\N=C(N)/NC(NC1)=2)=O)))NC3(\C=C/C(/C(N[C@H](C(O)=O)CCC(N[C@H](C(O)=O)CCC(N[C@H](C(O)=O)CCC(O)=O)=O)=O)=O)=C\C=3)
4-(3-pyridyl)-3-butenoate	C1(\N=C/C=C\C(/C=C/CC(=O)[O-])=1)
retinal	CC(/C=C/C1(/C(CCCC(/C)=1)(C)C))=C\C=C\C(/C)=C\C=O
4-(2-aminophenyl)-2,4-dioxobutanoate	C(C(CC(C1(\C(\N)=C/C=C\C=1))=O)=O)([O-])=O
<i>trans</i>-zeatin-<i>O</i>-glucoside-7-<i>N</i>-glucoside	C1(C2(\N=C/N(C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))NC/C=C(C)/CO[C@@H]4([C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)
4&alpha;-formyl-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCCC(C)C2(CCC1(C3(\CCC4([C@](C)(C=O)[C@@H](O)CC[C@](C)(C(\CC[C@@](C)12)=3)4))))
6-O-trans-keto-mycolyl-&beta;-D-mannopyranosyl-1-phosphoheptaprenol	C(OCC1(OC(C(O)C(O)C(O)1)OP(=O)([O-])OC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))(=O)C(CCCCCCCCCCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCC2(CC(C(C)CCCCCCCCCCCCCCCCC(C(C)CCCCCCCCCCCCCCCCCC)=O)2)
H<SUB>2</SUB>O	O
3-hydroxyanthranilate	C1(\C(\C([O-])=O)=C(C(/O)=C\C=1)\N)
peroxiredoxin-(<i>S</i>-hydroxy-<i>S</i>-oxocysteine)	C(=O)(NC(CS(=O)O)C(=O)N[R])[R]
5&beta;-cholestane-3&alpha;,7&alpha;-diol	C[C@@]34([C@@H]([C@@H](CCCC(C)C)C)CC[C@@H]([C@H]2([C@@H]([C@@]1([C@@H](C[C@H](O)CC1)C[C@H]2O)C)CC3))4)
2-amino-4-oxo-4-&alpha;-hydroxy-6-(erythro-1',2',3'-trihydroxypropyl)-5,6, 7,8-tetrahydroxypterin	C12(=NC(/N)=N/C(=O)[C-]1N(O)C(O)(C(O)C(O)CO)C(O)N(O)2)
OPC8-CoA	CC\C=C/CC4(C(=O)CCC(CCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)4)
agmatine	C(CCC[NH3+])NC(N)=[NH2+]
nornicotine	C2(/N=C\C=C/C(/[C@@H]1(CCC[NH2+]1))=2)
betanidin quinone	C(/C=C1(C[C@H](NC(/C(=O)[O-])=C/1)C([O-])=O))=[N+]2([C@@H](CC3(\C/2=C/C(C(\C=3)=O)=O))C([O-])=O)
soyasapogenol B	C[C@@]1([C@H](CC[C@@]2(C5([C@@](CCC12)([C@]3(C(/C4([C@@](CC3)([C@@H](C[C@@](C4)(C)C)O)C))=C/C5)C)C))C)O)CO
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	C(OP([O-])([O-])=O)[C@@H]2([C@@H](O)[C@@H](O)[C@H](N1(\C=N/C(\C([O-])=O)=C(N)\1))O2)
methyl-group	C
L-methionine-(<i>S</i>)-<i>S</i>-oxide	C(=O)([O-])[C@@H]([NH3+])CCS(=O)C
prostaglandin E<sub>2</sub>	C([O-])(=O)CCC/C=C/CC1(C(CC(O)C(/C=C/C(O)CCCCC)1)=O)
L-thyronine	C(=O)(O)[C@@H](N)CC2(\C=C/C(/OC1(\C=C/C(/O)=C\C=1))=C\C=2)
D-mannitol	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
<i>N</i>-acetylputrescine	CC(=O)NCCCCN
L-glutamine	C(=O)([O-])[C@@H]([NH3+])CCC(=O)N
x-dara-PEN-1:4	
non-ribosomal peptide synthetase group	CC(C)(COP(=O)([O-])OC[C@H](N[a non-ribosomal peptide synthase])C(=O)[a non-ribosomal peptide synthase])[C@@H](O)C(=O)NCCC(=O)NCCS
H<SUB>2</SUB>	[H]
isopentenyl diphosphate	CC(CCOP([O-])(=O)OP([O-])(=O)[O-])=C
4&alpha;-hydroxy-tetrahydrobiopterin	C[C@H](O)[C@H](O)C1(CNC2(\C(O)(N1)C(=O)\N=C(N)/N=2))
(24<i>R</i>,25<i>R</i>)-3&alpha;,7&alpha;,12&alpha;,24-tetrahydroxy-5&beta;-cholestanoyl CoA	C[C@]67(C5(C([C@H]4([C@@](C)(C(C(CCC(O)C(C)C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)C)CC4)[C@H](C5)O))C(C[C@@H]6CC(O)CC7)O))
b-dman-OCT-2:6|1:a|2:keto|3:d	
(5Z)-(15S)-11-&alpha;-hydroxy-9,15-dioxoprosta-13-enoate	CCCCCC(=O)/C=C/[C@H]1([C@H](O)CC(=O)[C@H](C\C=C/CCCC(=O)[O-])1)
urate	C12(NC(=O)NC(C(=O)[N-]C(O)[N-]1)=2)
dGMP	C1(\N(C2(\N=C(N)/NC(=O)C(\N=1)=2))[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])[O-])O3))
cholate	C[C@@]14(CC[C@@H](O)C[C@@H](C[C@@H](O)[C@@H]2([C@@H]1C[C@H](O)[C@]3(C)([C@H]([C@H](C)CCC(=O)[O-])CC[C@@H]23)))4)
a methylated amine	CN[R]
L-canaline	C(C[C@H]([NH3+])C(=O)[O-])ON
(R,S)-2,3-butanediol	C[C@H]([C@@H](O)C)O
a-dido-HEX-1:5|6:a	
isofucosterol	CC(C(/CC[C@H](C2([C@]3(CCC4([C@]1(CC[C@@H](CC/1=C\CC(C(CC2)3)4)O)C))(C)))C)=C/C)C
D-threonine	C[C@@H]([C@H](C([O-])=O)[NH3+])O
paraoxon	CCOP(OC1(\C=C/C(/N(=O)=O)=C\C=1))(OCC)=O
<i>aldehydo</i>-D-mannose	C(=O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
L-cysteine	C([C@@H](C([O-])=O)[NH3+])S
quinolinate	C1(\N=C(C(/C([O-])=O)=C\C=1)\C([O-])=O)
formaldehyde	C=O
amino-group	[C-3][NH3+]
<i>cis</i>-3-hexenal	CC\C=C/CC=O
amino-parathion	CCOP(OC1(\C=C/C(/N)=C\C=1))(OCC)=S
a-lara-PEN-1:4	
threohydrobupropion	CC([NH2+]C(C)(C)C)[C@H](O)C1(\C=C(\C=C/C=1)\Cl)
N-methylphenylethanolamine	C([NH2+]C)C(C1(\C=C/C=C\C=1))O
2-methylbutanol	CCC(CO)C
