name	smiles
L-dopa	N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
lipoyl-adenylate	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)CCCC[C@@H]2CCSS2)[C@@H](O)[C@H]1O
<i>N</i><sup>&tau;</sup>-methylhistamine	Cn1cnc(CCN)c1
L-valine	CC(C)[C@H](N)C(=O)O
desmosterol	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
3&alpha;,7&alpha;,12&alpha;-trihydroxy-24-oxo-5-&beta;-cholestanoyl CoA	CC(C(=O)CCC(C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
<i>S</i>-formylglutathione	N[C@@H](CCC(=O)N[C@@H](CSC=O)C(=O)NCC(=O)O)C(=O)O
hydrogen sulfide	S
3,4-dihydroxyphenylacetate	O=C(O)Cc1ccc(O)c(O)c1
<i>N</i>-acetylputrescine	CC(=O)NCCCCN
protoporphyrinogen IX	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)Cc1[nH]c(c(C)c1C=C)C2
5&alpha;-cholesta-8,24-dien-3-one	CC(C)=CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CCC(=O)CC1CC3
17-&alpha;-hydroxyprogesterone	CC(=O)[C@@]1(O)CCC2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)C3CC[C@@]21C
4,4-dimethyl-14&alpha;-formyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCCC(C)C1CC[C@@]2(C=O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3
pyridoxine	Cc1ncc(CO)c(CO)c1O
2-methyl-3-hydroxybutyryl-CoA	CC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
nicotinate	O=C(O)c1cccnc1
glycerol	OCC(O)CO
<i>N</i>-acetylneuraminate-9-phosphate	CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)COP(=O)(O)O)OC(O)(C(=O)O)C[C@@H]1O
D-gluconate	O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
L-tyrosine	N[C@@H](Cc1ccc(O)cc1)C(=O)O
hydroxybupropion	CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1
(2<i>E</i>,6<i>E</i>)-farnesyl diphosphate	CC(C)=CCC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O
sulfite	O=S(O)O
3,5,3'-triiodo-L-thyronine	N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
hypoxanthine	O=c1[nH]cnc2[nH]cnc12
(25<i>S</i>)-3&alpha;,7&alpha;-dihydroxy-5&beta;-cholestanoyl-CoA	C[C@H](CCC[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@@]4(C)[C@H]3CC[C@]12C
bupropion	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
bicarbonate	O=C(O)O
3-oxoadipyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(=O)O
<i>N</i>-acetyl-&alpha;-D-glucosamine 1-phosphate	CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@@H]1O
tetrahydrofolate	Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
1-dodecanol	CCCCCCCCCCCCO
1D-<i>myo</i>-inositol (4)-monophosphate	O=P(O)(O)O[C@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@@H]1O
mevalonate-5-phosphate	C[C@@](O)(CCOP(=O)(O)O)CC(=O)O
methylarsonate	C[As](=O)(O)O
putrescine	NCCCCN
phosphoryl-choline	C[N+](C)(C)CCOP(=O)(O)O
creatine	CN(CC(=O)O)C(=N)N
<i>N</i>-acetyl-D-mannosamine-6-phosphate	CC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O[C@@H]1O
dADP	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O1
&beta;-alanine	NCCC(=O)O
D-1,2-propanediol	C[C@@H](O)CO
creatinine	CN1CC(=O)NC1=N
fructose-1,6-bisphosphate	O=P(O)(O)OC[C@H]1O[C@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O
&alpha;-D-galactose	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
L-histidine	N[C@@H](Cc1c[nH]cn1)C(=O)O
palmitoyl-CoA	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
methyl parathion	COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1
estrone-sulfate	CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O
taurocholate	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
laurate	CCCCCCCCCCCC(=O)O
glycocholate	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
3-mercaptopyruvate	O=C(O)C(=O)CS
GMP	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
trehalose	OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
NADPH	NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
4-fumaryl-acetoacetate	O=C(O)/C=C/C(=O)CC(=O)CC(=O)O
4-(3-pyridyl)-butanoate	O=C(O)CCCc1cccnc1
L-aspartate	N[C@@H](CC(=O)O)C(=O)O
5-methyl-tetrahydrofolate	CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
homovanillate	COc1cc(CC(=O)O)ccc1O
isobutyryl-CoA	CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
<i>N</i>-acetyl-&beta;-D-glucosamine	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O
AMP	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
4,4-dimethyl-5-&alpha;-cholesta-8,14-dien-3-&beta;-ol	CC(C)CCCC(C)C1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3
L-ornithine	NCCC[C@H](N)C(=O)O
dATP	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1
inosine	O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
tetrahydropteroyl tri-L-glutamate	Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)N2
3-demethylubiquinol-6	COc1c(O)c(O)c(C)c(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c1O
(S)-2,3-epoxysqualene	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(/C)CC/C=C(\C)CC[C@@H]1OC1(C)C
testosterone	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12
L-ascorbate	O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
squalene	CC(C)=CCC/C(C)=C\CC/C(C)=C/CC/C=C(\C)CC/C=C(/C)CCC=C(C)C
4-(methylamino)-1-(3-pyridyl)-1-butanone	CNCCCC(=O)c1cccnc1
4'-phosphopantetheine	CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS
D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate	O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H]1OP(=O)(O)O
7-dehydrodesmosterol	CC(C)=CCC[C@@H](C)C1CCC2C3=CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C
N-&alpha;-&gamma;-L-glutamylhistamine	N[C@@H](CCC(=O)NCCc1cnc[nH]1)C(=O)O
presqualene diphosphate	CC(C)=CCC/C(C)=C\CC/C(C)=C\[C@H]1[C@H](COP(=O)(O)OP(=O)(O)O)[C@@]1(C)CC/C=C(\C)CCC=C(C)C
D-4-hydroxy-2-keto-glutarate	O=C(O)C(=O)CC(O)C(=O)O
D-glucono-1,5-lactone	O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
2-phenylethanol	OCCc1ccccc1
4&alpha;-hydroxymethyl-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@](C)(CO)C1CC3
oleate	CCCCCCCC/C=C\CCCCCCCC(=O)O
D-erythrose-4-phosphate	O=C[C@H](O)[C@H](O)COP(=O)(O)O
11-deoxycorticosterone	C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2C(=O)CO
(<i>S</i>)-nicotine	CN1CCC[C@H]1c1cccnc1
phosphoryl-ethanolamine	NCCOP(=O)(O)O
calcitriol	C=C1/C(=C/C=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C[C@@H]1O
<i>trans</i>-4-hydroxy-L-proline	O=C(O)[C@@H]1C[C@@H](O)CN1
5-aminoimidazole ribonucleotide	Nc1cncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
nicotinate adenine dinucleotide	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1O
(<i>S</i>)-methylmalonate-semialdehyde	C[C@@H](C=O)C(=O)O
aldosterone	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12
3-demethylubiquinol-<i>8</i>	COc1c(O)c(O)c(C)c(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c1O
L-homocysteine	N[C@@H](CCS)C(=O)O
NADH	NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
oxygen	O=O
4&alpha;-formyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@H](C=O)C1CC3
orotidine-5'-phosphate	O=C(O)c1cc(=O)[nH]c(=O)n1C1OC(COP(=O)(O)O)C(O)C1O
3-phospho-L-serine	N[C@@H](COP(=O)(O)O)C(=O)O
5-oxoproline	O=C1CC[C@@H](C(=O)O)N1
L-tryptophan	N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
3-ureidopropionate	NC(=O)NCCC(=O)O
6-pyruvoyl tetrahydropterin	CC(=O)C(=O)C1CNC2N=C(N)NC(=O)C2N1
(25<i>R</i>)-3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholestan-26-oate	C[C@H](CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)O
cyclic-AMP	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
ubiquinone-<i>8</i>	COC1=C(OC)C(=O)C(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)=C(C)C1=O
4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@](C)(C(=O)O)C1CC3
(<i>S</i>)-3-hydroxy-isobutyryl-CoA	C[C@H](CO)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
NAD<sup>+</sup>	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
3-keto-L-gulonate	O=C(O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO
nicotinamide	NC(=O)c1cccnc1
chenodeoxycholoyl-CoA	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CCC2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
L-isoleucine	CC[C@H](C)[C@H](N)C(=O)O
isopentenyl diphosphate	C=C(C)CCOP(=O)(O)OP(=O)(O)O
glutaconyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CC(=O)O
acetyl-CoA	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
taurine	NCCS(=O)(=O)O
CDP	Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1
corticosterone	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12
4-aminobutyrate	NCCCC(=O)O
aminoacetone	CC(=O)CN
4&alpha;-carboxy-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@H](C(=O)O)C1CC3
urea	NC(N)=O
2-methyl-crotonyl-CoA	C/C=C(\C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
L-asparagine	NC(=O)C[C@H](N)C(=O)O
hypotaurine	NCC[SH](=O)=O
<i>S</i>-allantoin	NC(=O)N[C@H]1NC(=O)NC1=O
melatonin	COc1ccc2[nH]cc(CCNC(C)=O)c2c1
L-thyronine	N[C@@H](Cc1ccc(Oc2ccc(O)cc2)cc1)C(=O)O
acetate	CC(=O)O
L-serine	N[C@@H](CO)C(=O)O
3&alpha;,7&alpha;-dihydroxy-24-oxo-5&beta;-cholestanoyl CoA	CC(C(=O)CCC(C)[C@H]1CC[C@H]2[C@@H]3C(O)C[C@@H]4CC(O)CC[C@@]4(C)[C@H]3CC[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
4-methyl-2-oxopentanoate	CC(C)CC(=O)C(=O)O
5-methyltetrahydropteroyltri-L-glutamate	CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1
L-arginino-succinate	N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O
dephospho-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)[C@@H](O)C(=O)NCCC(=O)NCCS
4&alpha;-hydroxy-tetrahydrobiopterin	C[C@H](O)[C@H](O)C1CNC2=NC(N)=NC(=O)C2(O)N1
(<i>S</i>)-3-hydroxy-isobutyrate	C[C@H](CO)C(=O)O
cob(I)alamin	C(=O)(N)CC[C@H]%11([C@](C)(CC(N)=O)[C@@]5(C)(N%12(\[Co]269(N8(/C(\C(C)(C)[C@H](CCC(N)=O)C(\C(/C)=C7([C@@](CCC(NC[C@@H](C)OP([O-])(=O)O[C@H]1([C@@H](O)[C@H](O[C@H](CO)1)N3(C4(\C(\N/2=C/3)=C/C(\C)=C(C)\C=4))))=O)(C)[C@@H](CC(N)=O)[C@H]5N67))=8)=C\C%10([C@@H](CCC(N)=O)[C@@](CC(=O)N)(C)C(\N9=%10)=C(C)\C\%11=%12))))))
&gamma;-butyrobetaine	C[N+](C)(C)CCCC(=O)O
CDP-choline	C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
<i>N</i>-formimino-L-glutamate	N=CN[C@@H](CCC(=O)O)C(=O)O
4&alpha;-methyl-5&alpha;-cholesta-8-en-3-one	CC(C)CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CCC(=O)[C@@H](C)C1CC3
3-aminopropanal	NCCC=O
L-threonine	C[C@@H](O)[C@H](N)C(=O)O
hydrogen peroxide	OO
<I>myo</I>-inositol	O[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
uridine	O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
3-oxoadipate	O=C(O)CCC(=O)CC(=O)O
&alpha;-maltose	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
pyridoxamine	Cc1ncc(CO)c(CN)c1O
hydroxymethylbilane	O=C(O)CCc1c(CC(=O)O)c[nH]c1Cc1[nH]c(Cc2[nH]c(Cc3[nH]c(CO)c(CC(=O)O)c3CCC(=O)O)c(CC(=O)O)c2CCC(=O)O)c(CC(=O)O)c1CCC(=O)O
adenylo-succinate	O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O)C(=O)O
malonyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O
FAD	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C
4-acetamidobutanal	CC(=O)NCCCC=O
4&alpha;-formyl-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@](C)(C=O)C1CC3
2-methoxy-6-<i>all trans</i>-hexaprenyl-2-methoxy-1,4-benzoquinol	COc1cc(O)cc(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c1O
xanthosine-5-phosphate	O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1
parathion	CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1
UDP	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
oleoyl-CoA	CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
4&alpha;-methyl-zymosterol	CC(C)=CCC[C@@H](C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@H](C)C1CC3
L-gulono-1,4-lactone	O=C1O[C@H]([C@@H](O)CO)[C@H](O)[C@@H]1O
NADP<sup>+</sup>	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
formaldehyde	C=O
3-hydroxy-L-kynurenine	Nc1c(O)cccc1C(=O)CC(N)C(=O)O
3-keto-4-methylzymosterol	CC(C)=CCCC(C)C1CCC2C3=C(CC[C@@]21C)[C@@]1(C)CCC(=O)[C@@H](C)C1CC3
UDP-&alpha;-<i>N</i>-acetyl-D-glucosamine	CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
kynurenine	Nc1ccccc1C(=O)CC(N)C(=O)O
UDP-D-glucuronate	O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
diethylthiophosphate	CCOP(O)(=S)OCC
cotinine N-oxide	CN1C(=O)CC[C@H]1c1ccc[n+]([O-])c1
arachidonate	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
5-amino-levulinate	NCC(=O)CCC(=O)O
linoleate	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
5,10-methylenetetrahydropteroyl mono-L-glutamate	Nc1nc(=O)c2c([nH]1)NC[C@@H]1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CN21
L-proline	O=C(O)[C@@H]1CCCN1
choloyl-CoA	CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
ubiquinol-<i>8</i>	COc1c(O)c(C)c(C/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)c(O)c1OC
glutathione	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O
&Delta;<sup>1</sup>-piperideine-6-carboxylate	O=C(O)C1CCCC=N1
3-dehydrosphinganine	CCCCCCCCCCCCCCCC(=O)C(N)CO
L-lysine	NCCCC[C@H](N)C(=O)O
L-methionine	CSCC[C@H](N)C(=O)O
