Compound	SMILES
&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;6)]-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-glucosaminylamine	CC(N[C@H]%11([C@H]([NH3+])O[C@H](CO)[C@@H](O[C@H]%10([C@H](NC(=O)C)[C@H]([C@H](O[C@H]1([C@@H](O)[C@H]([C@H](O)[C@H](O1)CO[C@@H]2([C@@H](O)[C@H]([C@H](O)[C@H](O2)CO[C@H]3(O[C@@H]([C@H]([C@@H]([C@@H]3O[C@@H]4([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O4)O))O)O)CO))O[C@@H]6([C@@H](O[C@@H]5([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O5)O))[C@H]([C@H](O)[C@@H](CO)O6)O)))O[C@@H]9([C@@H](O[C@@H]8([C@@H](O[C@@H]7([C@@H](O)[C@H]([C@H](O)[C@@H](CO)O7)O))[C@H]([C@H](O)[C@H](O8)CO)O))[C@@H](O)[C@@H]([C@H](O9)CO)O)))[C@@H](CO)O%10)O))[C@H](O)%11))=O
ethanolamine	C(CO)[NH3+]
ADP-5-ethyl-4-methylthiazole-2-carboxylate	CC4(\N=C(C(=O)[O-])/SC(/CCOP(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])(=O)[O-])=4)
glyoxal	C(C=O)=O
thiamine triphosphate	CC2(\[N+](/CC1(\C=N/C(\C)=N\C(/N)=1))=C/SC(/CCOP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])=2)
2-maleylacetate	C(\C(=O)CC([O-])=O)=C\C(=O)[O-]
1-oleoyl-2-lyso-glycerone phosphate	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])([O-])=O)=O
(R)-<i>N</i>-formyl-&beta;-hydroxy-L-kynurenine	C(=O)NC1(/C=C\C=C/C(/C(=O)[C@H](O)[C@H]([NH3+])C(=O)[O-])=1)
prenyl phosphate	CC(C)=CCOP(=O)([O-])[O-]
2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one	C(NC1(/N=C(N)\NC(=O)C(/N)=1))[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-]
4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1(\N=C/C(/COP(=O)([O-])[O-])=C(N)\N=1)
5-acetamidovalerate	CC(NCCCCC([O-])=O)=O
2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl 1-phosphate	CSCCC(C(\[O-])=C\OP([O-])(=O)[O-])=O
<i>S</i>-adenosyl 3-(methylsulfanyl)propylamine	C[S+](CCC[NH3+])C[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
1-palmitoylglycerone 3-phosphate	CCCCCCCCCCCCCCCC(OCC(COP([O-])([O-])=O)=O)=O
dehydroascorbate	C(O)C(O)[C-]1(C(=O)C(=O)C(=O)O1)
(3E)-undec-3-enoyl-CoA	CCCCCCC/C=C/CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(E)-2-(methoxycarbonylmethyl)butenedioate	COC(=O)CC(/C(=O)[O-])=C\C(=O)[O-]
(2S,3R)-3-hydroxy-2-isopropyl-4-methoxy-4-oxobutanoate	CC(C)[C@H](C([O-])=O)[C@H](C(OC)=O)O
b-lido-HEX-1:5|6:a	
1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one	CSCCC(C(\[O-])=C\O)=O
a-dido-HEX-1:5|6:a	
4,5-secobiotin	C(S)C1(C(NC(N1)=O)CCCCCC(=O)[O-])
x-lido-HEX-1:5|6:a	
3-hydroxypentan-2-one	CCC(O)C(=O)C
a-lido-HEX-1:5|6:a	
dup 128	CCCCCCCN(C(\O)=N\C1(/C=C\C(\F)=C/C(/F)=1))CCCCCSC4(\NC(/C2(\C=C/C=C\C=2))=C(C3(\C=C/C=C\C=3))/N=4)
b-dido-HEX-1:5|6:a	
cyclic-2,3-<i>O</i>-oxalyl-L-threonate	C(O)C1(OC(=O)C(=O)OC(C(=O)[O-])1)
b-HEX-1:5	
<i>N,N</i>'-dicyclohexylcarbodiimide	C(=NC1(CCCCC1))=NC2(CCCCC2)
b-HEX-1:5|6:a	
acrylamide	C=CC(=O)N
a-HEX-1:5	
4-hydroxybenzaldehyde	C(C1(\C=C/C(/O)=C\C=1))=O
x-HEX-1:5	
2-dehydropantoate	CC(C(=O)C([O-])=O)(CO)C
a-HEX-1:5|6:a	
quinolinate	C1(\N=C(C(/C([O-])=O)=C\C=1)\C([O-])=O)
orotidine 5'-phosphate	C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(C(/C(=O)[O-])=C/C(=O)NC(=O)2))
isobutanol	CC(C)CO
(7<i>R</i>,8<i>S</i>)-diaminononanoate	C[C@@H]([C@@H](CCCCCC([O-])=O)[NH3+])[NH3+]
<i>N</i>-(2,3-dihydroxybenzoyl)-L-serine trimer	C1(\C=C(C(\O)=C(\C=1)\C(=O)N[C@@H](CO)C(OC[C@H](NC(=O)C2(/C=C\C=C(C(\O)=2)\O))C(OC[C@H](NC(=O)C3(/C=C\C=C(C(\O)=3)\O))C([O-])=O)=O)=O)\O)
1-piperideine 6-carboxylate	C([C@@H]1(CCC\C=N/1))([O-])=O
amphomycin	CCC(C)CCCCC/C=C/CC(NC(C(NC(C(NC(C(NCC(NC(C(NCC(NC(C(NC(C(N3(C(C(NC(C1(C(=O)N2(C(C(=O)N1)CCCC2)))C)=O)CCC3))=O)C(C)C)=O)C(C)[NH3+])=O)=O)CC(=O)[O-])=O)=O)CC(=O)[O-])=O)C(C(=O)[O-])C)=O)CC(=O)[O-])=O
dityrosine	C2(\C(/CC(N)C(=O)[O-])=C/C(/C1(\C=C(CC(N)C(=O)[O-])/C=C\C(\O)=1))=C(\C=2)/O)
melittin	CC[C@@H]([C@H](NC(C[NH3+])=O)C(NCC(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(NCC(N[C@H](C(N3([C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N)=O)CCC(N)=O)=O)CCC(N)=O)=O)CCCNC(N)=[NH2+])=O)CCCC[NH3+])=O)CCCNC(N)=[NH2+])=O)CCCC[NH3+])=O)[C@H](CC)C)=O)CC1(\C2(\C(\N\C=1)=C/C=C\C=2)))=O)CO)=O)[C@H](CC)C)=O)CC(C)C)=O)C)=O)CCC3))=O)CC(C)C)=O)=O)[C@H](O)C)=O)[C@H](O)C)=O)CC(C)C)=O)C(C)C)=O)CCCC[NH3+])=O)CC(C)C)=O)C(C)C)=O)C)=O)=O)C
<i>N</i><sup>7</sup>-methylguanosine 5'-diphosphate	C[N+]1(\C3(C(=O)NC(/N)=N/C(N(\C=1)[C@@H]2(O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))=3))
carbonate	C([O-])(=O)[O-]
<i>N</i><sup>7</sup>-methylguanosine 5'-phosphate	C[N+]1(\C3(C(=O)NC(/N)=N/C(N(\C=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))=3))
4-amino-4-deoxychorismate	C=C(C(=O)[O-])O[C@H]1([C@H]([NH3+])\C=C/C(/C([O-])=O)=C\1)
2-(&alpha;-hydroxyethyl)thiamine diphosphate	CC2(\[N+](/CC1(\C=N/C(\C)=N\C(/N)=1))=C(C(O)C)/SC(/CCOP([O-])(=O)OP([O-])(=O)[O-])=2)
prephenate	C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\C=C/[C@@H](O)\C=C/1)
&beta;-nicotinate D-ribonucleotide	C(OP(=O)([O-])[O-])[C@@H]2([C@@H](O)[C@@H](O)[C@H]([N+]1(\C=C/C=C(/C=1)/C(=O)[O-]))O2)
hydroxylamine	NO
dethiobiotin	C[C@@H]1(NC(=O)N[C@@H]1CCCCCC(=O)[O-])
antimonous acid	O[Sb](O)O
2-methylbutanol	CCC(CO)C
<i>N</i>-acetyl-L-glutamate 5-semialdehyde	CC(=O)N[C@H](C([O-])=O)CCC=O
maltotriose	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3([C@H](OC([C@@H]([C@H]3O)O)O)CO))CO)))O
methamphetamine	C[C@@H](CC1(\C=C/C=C\C=1))[NH2+]C
(S)-3-chloro-1-phenyl-1-propanol	C(Cl)C[C@@H](O)C1(\C=C/C=C\C=1)
ribose 1,3-cyclic phosphate	C(O)[C@@H]1([C@H]2(OP(=O)([O-])OC(O1)[C@H](O)2))
CO<SUB>2</SUB>	C(=O)=O
<i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide	C([NH3+])C(=O)N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1)
3-hydroxy-<i>cis,cis</i>-muconate	C(\C(\O)=C/C(=O)[O-])=C\C(=O)[O-]
xanthine	C12(NC(=O)NC(C(\N=C/N1)=2)=O)
a pyrophosphate group	[O-]P(OP(=O)([O-])O)(=O)[O-]
<i>O</i>-phosphoethanolamine	C(C[NH3+])OP([O-])([O-])=O
an imino group	[C-2]=[NH2+]
<i>N</i>-acetylglutamyl-phosphate	CC(=O)N[C@H](C([O-])=O)CCC(=O)OP([O-])(=O)[O-]
a carbonyl group	C(=O)([R1])[R1]
histidinol	C1(\N\C=N/C(\C[C@@H](CO)[NH3+])=1)
a thiol group	[C-3]S
oxidized DCPIP	C2(/C=C(\C=C/C(/N=C1(/C=C(C(=O)C(/Cl)=C\1)/Cl))=2)/O)
a carboxyl group	C(=O)[O-]
fenpropimorph	CC(CC1(\C=C/C(/C(C)(C)C)=C\C=1))C[NH+]2(CC(C)OC(C)C2)
a phosphate group	[O-]P([O-])([O-])=O
cyanate	C([O-])#N
a hydroxyl group	[OH-]
1-methylnicotinamide	C[N+]1(\C=C(\C=C/C=1)\C(=O)N)
an amino group	[C-3][NH3+]
kifunensine	[C@@H]12([C@H]([C@H]([C@@H]([C@@H](CO)N(C(C(N1)=O)=O)2)O)O)O)
2,5-hexanedione	CC(=O)CCC(=O)C
4-methylumbelliferyl glucoside	CC2(\C3(/C=C\C(\O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=C/C(/OC(=O)\C=2)=3))
a <i>holo</i> malonate-decarboxylase	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@@H]2([C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@H](O)[C@@H](COP(=O)([O-])OC[C@H](N[[an apo malonate decarboxylase acyl-carrier protein]])C(=O)[[an apo malonate decarboxylase acyl-carrier protein]])O1))[C@@H](O2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)C(=O)NCCC(=O)NCCS
adenosine 5'-phosphosulfate	C(OP([O-])(OS(=O)([O-])=O)=O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
a linoleate group	CCCCC\C=C/C\C=C/CCCCCCCC=O
5-oxo-L-proline	C(=O)([C@H]1(NC(CC1)=O))[O-]
a coenzyme-A group	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCS
3-deoxy-D-arabino-heptulosonate 7-phosphate	C(=O)([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-]
4'-phosphopantetheine group	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
a <i>holo</i> citrate-lyase	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@@H]2([C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@H](O)[C@@H](COP(=O)([O-])OC[C@H](N[a [citrate-lyase]])C(=O)[a [citrate-lyase]])O1))[C@@H](O2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)C(=O)NCCC(=O)NCCS
glycerophosphoglycerol	C(C(COP(OCC(CO)O)([O-])=O)O)O
<i>sn</i>-glycero-3-phosphocholine	C([N+](C)(C)C)COP([O-])(=O)OC[C@H](O)CO
<i>sn</i>-glycero-3-phosphoethanolamine	C(OP([O-])(OC[C@@H](CO)O)=O)C[NH3+]
(3<i>R</i>)-3-hydroxycerotoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(3<i>R</i>)-3-hydroxybehenoyl-CoA	CCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
(3<i>R</i>)-3-hydroxylignoceroyl-CoA	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
hexadecanedioyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
D-sedoheptulose 1-phosphate	C(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(COP([O-])(=O)[O-])=O
5-phospho-&alpha;-D-ribose 1-diphosphate	C(OP(=O)([O-])[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@H](O1)OP(OP([O-])(=O)[O-])([O-])=O)
ethene	C=C
1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	C(OP([O-])(=O)[O-])[C@@H](O)[C@@H](O)C(=O)CNC1(/C=C\C=C/C(/C(=O)[O-])=1)
glycerone phosphate	C(C(=O)CO)OP([O-])([O-])=O
D-erythrose 4-phosphate	C([C@@H]([C@@H](COP([O-])([O-])=O)O)O)=O
6-(&alpha;-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	C(O)[C@@H]2([C@H]([C@H](O)[C@@H]([NH3+])[C@@H](O[C@H]1([C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1O)OP(=O)([O-])OC[C@H](OC(=O)[R2])COC([R1])=O))O2)O)
1-(&beta;-D ribofuranosyl)nicotinamide	C(O)[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)[N+]2(\C=C/C=C(/C=2)/C(=O)N))
(3<i>S</i>)-3-hydroxy-L-aspartate	C(=O)([O-])[C@@H](O)[C@H]([NH3+])C(=O)[O-]
(S)-acetoin	C[C@H](O)C(=O)C
(R)-acetoin	C[C@@H](O)C(=O)C
L-<I>allo</I>-threonine	C[C@H](O)[C@H]([NH3+])C(=O)[O-]
<i>N</i><SUP>1</SUP>-acetylspermidine	CC(=O)NCCC[NH2+]CCCC[NH3+]
<i>N</i><sup>1</sup>-acetylspermine	CC(=O)NCCC[NH2+]CCCC[NH2+]CCC[NH3+]
<i>N</i><SUP>8</SUP>-acetylspermidine	CC(=O)NCCCC[NH2+]CCC[NH3+]
(<i>R</i>)-S-adenosyl-L-methionine	C[S+](C[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))CC[C@@H](C(=O)[O-])[NH3+]
<i>S</i>-adenosyl-L-methionine	C[S+](C[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))CC[C@@H](C(=O)[O-])[NH3+]
<i>O</i>-acetyl-L-homoserine	CC(OCC[C@@H](C([O-])=O)[NH3+])=O
tributyrin	CCCC(OC[C@@H](OC(CCC)=O)COC(CCC)=O)=O
L-penicillamine	CC([C@@H](C(=O)[O-])[NH3+])(C)S
methylglyoxal	CC(C=O)=O
(<i>S</i>)-lactaldehyde	C[C@@H](C=O)O
diacetyl	CC(C(C)=O)=O
<i>N</i><sup>6</sup>-acetyl-L-lysine	CC(NCCCC[C@H]([NH3+])C(=O)[O-])=O
<i>N</i>-carbamoyl-L-aspartate	C(=O)([O-])C[C@H](NC(N)=O)C([O-])=O
<i>O</i>-acetyl-L-serine	CC(OC[C@H]([NH3+])C(=O)[O-])=O
<i>O</i>-phospho-L-serine	C(OP([O-])([O-])=O)[C@H]([NH3+])C(=O)[O-]
carbamoyl phosphate	C(=O)(N)OP(=O)([O-])[O-]
choline	C(CO)[N+](C)(C)C
ubiquinone-<i>6</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)
ubiquinone-<i>8</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)
formaldehyde	C=O
acetaldehyde	CC=O
hexadecanal	CCCCCCCCCCCCCCCC=O
1-butanal	CCCC=O
isobutanal	CC(C)C=O
&beta;-alanine	C(C[NH3+])C([O-])=O
<i>N</i>-acetyl-L-glutamate	CC(=O)N[C@H](C([O-])=O)CCC(=O)[O-]
<i>N</i>-acetyl-L-ornithine	CC(=O)N[C@@H](CCC[NH3+])C(=O)[O-]
octyl &beta;-D-glucopyranoside	CCCCCCCCO[C@@H]1(O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)
(S)-2-aminobutanoate	CC[C@H]([NH3+])C(=O)[O-]
2-aminoprop-2-enoate	C=C([NH3+])C(=O)[O-]
(<i>Z</i>)-2-aminobutenoate	C\C=C(C([O-])=O)/[NH3+]
2-iminopropanoate	CC(C(=O)[O-])=[NH2+]
(R)-&beta;-hydroxy-L-kynurenine	C([O-])(=O)[C@@H]([NH3+])[C@@H](O)C(=O)C1(/C=C\C=C/C(/N)=1)
3-hydroxy-L-kynurenine	C([O-])(=O)[C@@H]([NH3+])CC(=O)C1(/C=C\C=C(C(\N)=1)\O)
<i>trans</i>-4-hydroxy-L-proline	C1([NH2+][C@H](C(=O)[O-])C[C@@H](O)1)
miltefosine	CCCCCCCCCCCCCCCCOP(OCC[N+](C)(C)C)(=O)[O-]
(3<i>E</i>,5<i>Z</i>)-tetradeca-3,5-dienoyl-CoA	CCCCCCCC\C=C/C=C/CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
(2E,4Z)-undeca-2,4-dienoyl-CoA	CCCCCC\C=C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(2E,4Z)-deca-2,4-dienoyl-CoA	CCCCC\C=C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2-<i>all-trans</i>-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C(\C)=C(/C=C(C(/O)=1)/OC)/O)
3-methylbutyl acetate	CC(C)CCOC(C)=O
isobutyl acetate	CC(C)COC(=O)C
5,6,7,8-tetrahydrofolate	C(NC1(\C=C/C(/C(=O)N[C@H](C(=O)[O-])CCC([O-])=O)=C\C=1))[C@H]2(CNC3(/N=C(N)\NC(=O)C(/N2)=3))
&omega;-saturated C55 dolichol phosphate	CC(C)CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(CCOP(=O)([O-])[O-])C
biotin	C1(S[C@@H](CCCCC(=O)[O-])[C@H]2(NC(=O)N[C@@H]12))
1-deoxymannojirimycin	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@H](O)C[NH2+]1)
(<i>R</i>)-pantothenate	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
1-deoxynojirimycin	C1([NH2+][C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1)
nicotinate	C1(\N=C/C(/C(=O)[O-])=C\C=1)
<i>S</i>-methyl-L-methionine	C[S+](CC[C@H]([NH3+])C(=O)[O-])C
<I>p</I>-cumic aldehyde	CC(C1(\C=C/C(/C=O)=C\C=1))C
(4-hydroxyphenyl)acetaldehyde	C(=O)CC1(\C=C/C(/O)=C\C=1)
L-ascorbate	C(O)[C@H](O)[C@@H]1(C(\[O-])=C(C(=O)O1)\O)
4-nitrobenzaldehyde	C(=O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1)
D-serine	C(O)[C@@H]([NH3+])C(=O)[O-]
3-chlorobenzaldehyde	C(=O)C1(\C=C/C=C(/C=1)/Cl)
D-threonine	C[C@H](O)[C@@H]([NH3+])C(=O)[O-]
phenylacetaldehyde	C(=O)CC1(\C=C/C=C\C=1)
4-methylbenzaldehyde	CC1(\C=C/C(/C=O)=C\C=1)
benzaldehyde	C(=O)C1(\C=C/C=C\C=1)
3-methylbenzaldehyde	CC1(\C=C/C=C(\C=1)/C=O)
coniferyl acetate	CC(OC/C=C/C1(\C=C/C(/O)=C(C=1)/OC))=O
&alpha;-D-arabinofuranose	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)O1)
(2<i>R</i>)-2,3-dihydroxy-3-methylbutanoate	CC(C)(O)[C@@H](O)C(=O)[O-]
GDP-&alpha;-D-mannose	C(OP(=O)([O-])OP(O[C@H]1(O[C@@H]([C@@H](O)[C@H](O)[C@H](O)1)CO))(=O)[O-])[C@H]4(O[C@@H](N2(C3(\N=C(N)/NC(=O)C(\N=C/2)=3)))[C@H](O)[C@H](O)4)
(1<i>S</i>,2<i>R</i>)-1-C-(indol-3-yl)glycerol 3-phosphate	C1(/NC2(/C=C\C=C/C(/C(/[C@@H]([C@@H](COP([O-])(=O)[O-])O)O)=1)=2))
3-oxooctadecanoyl-CoA	CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
3-oxomyristoyl-CoA	CCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
3-oxoicosanoyl-CoA	CCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
3-oxopalmitoyl-CoA	CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
ethyl caproate	CCCCCC(=O)OCC
ethyl octanoate	CCCCCCCC(=O)OCC
ethyl decanoate	CCCCCCCCCC(=O)OCC
(<i>S</i>)-NADHX	C1(/N([C@@H](O)CCC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))
(<i>R</i>)-NADHX	C1(/N([C@H](O)CCC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))
adenosine 3',5'-bisphosphate	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OP([O-])(=O)[O-])3)
3'-azido-3'-deoxythymidine	CC1(\C(=O)NC(N(\C=1)[C@H]2(C[C@H](N=[N+]=[N-])[C@@H](CO)O2))=O)
L-glutamine	C(=O)(N)CC[C@H]([NH3+])C([O-])=O
5-fluorocytosine	C1(/NC(=O)/N=C(C(/F)=1)/N)
L-asparagine	C(C[C@@H](C(=O)[O-])[NH3+])(N)=O
L-cystathionine	C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O
L-tyrosine	C([C@H](CC1(\C=C/C(/O)=C\C=1))[NH3+])(=O)[O-]
<i>O</i>-acetyl-L-carnitine	CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
L-glutamate	C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O
L-serine	C(O)[C@H]([NH3+])C(=O)[O-]
hypusine	C([NH3+])C[C@@H](O)C[NH2+]CCCC[C@@H](C([O-])=O)[NH3+]
L-lysine	C([NH3+])CCC[C@H]([NH3+])C([O-])=O
L-histidine	C1(\N\C=N/C(\C[C@@H](C(=O)[O-])[NH3+])=1)
L-threonine	C[C@@H](O)[C@H]([NH3+])C(=O)[O-]
L-arginine	C(NC(N)=[NH2+])CC[C@H]([NH3+])C(=O)[O-]
