Compound	SMILES
biochanin-A	COC3(\C=C/C(/C1(/C(C2(/C(/O\C=1)=C\C(\[O-])=C/C(/O)=2))=O))=C\C=3)
x-PEN-1:4	
all-<i>trans</i>-hexaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
L-arginino-succinate	C(NC(NC(CC(=O)[O-])C(=O)[O-])=[NH2+])CC[C@@H](C(=O)[O-])[NH3+]
(5&alpha;)-campestan-3-one	CC(C)[C@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
O-feruloylquinate	COC1(\C(\O)=C/C=C(/C=1)/C=C/C(O[C@@H]2([C@@H](C[C@](CC2O)(C([O-])=O)O)O))=O)
4'-hydroxyechinenone	CC(/C=C/C=C(C)/C=C/C1(/C(CCC(C(/C)=1)O)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(CCC(C(/C)=2)=O)(C)C)
diacetyl	CC(C(C)=O)=O
24-methylidenelophenol	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C)[C@H](CC=1)2))CC[C@](C)34))))=C
(2S)-methylbutanenitrile	CC[C@H](C)C#N
Mg<SUP>2+</SUP>	[Mg+2]
dimethylarsino-glutathione	C(NC([C@@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)CS[As](C)C)=O)C([O-])=O
UDP-&beta;-L-rhamnose	C[C@@H]3(O[C@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@H](O)[C@@H](O)3)
<i>N</i>-(sulfonatooxy)prop-2-enimidothioic acid	C=CCC(\[S-])=N\OS([O-])(=O)=O
tricaffeoyl spermidine	C(NC(/C=C/C1(\C=C/C(/O)=C(C=1)/O))=O)CCN(C(/C=C/C2(\C=C/C(/O)=C(C=2)/O))=O)CCCCNC(=O)/C=C/C3(\C=C/C(/O)=C(C=3)/O)
(<i>R</i>)-NADHX	C1(/N([C@H](O)CCC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))
(<i>E</i>)-9-(methylsulfanyl)nonanal oxime	C(/CCCCCCCCSC)=N\O
chlorophyllide <i>a</i><sub>2</sub>	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)[O-])C(\C6(/[C@@H-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(C=C)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))
D-ribulose-1,5-bisphosphate	C(OP([O-])([O-])=O)[C@@H](O)[C@@H](O)C(=O)COP(=O)([O-])[O-]
(1<i>S</i>,2<i>R</i>)-1-C-(indol-3-yl)glycerol 3-phosphate	C1(/NC2(/C=C\C=C/C(/C(/[C@@H]([C@@H](COP([O-])(=O)[O-])O)O)=1)=2))
<i>S</i>-methyl-5-thio-D-ribulose 1-phosphate	CSC[C@@H](O)[C@@H](O)C(=O)COP([O-])(=O)[O-]
(2<i>R</i>,3<i>S</i>,4<i>S</i>)-leucodelphinidin	C3(/C(/[C@H]1(OC2(\C(/[C@@H]([C@@H]1O)O)=C(/C=C(/C=2)/O)\O)))=C\C(\O)=C(C(/O)=3)\O)
&delta;-tocotrienol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC[C@@]1(C)(OC2(\C(/CC1)=C/C(/O)=C\C(/C)=2))
dihydroisopteroate	C1(NC3(/N=C(N)\NC(=O)C(/N=C1/NCC2(\C=C/C(/C([O-])=O)=C\C=2))=3))
benzoate	C(C1(\C=C/C=C\C=1))([O-])=O
octan-1-ol	CCCCCCCCO
&alpha;-D-galactopyranose	C(O)[C@H]1(O[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)1)
succinyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
L-arogenate	C([C@H](CC1(\C=C/C(\C=C/1)O)C([O-])=O)[NH3+])([O-])=O
1-18:3-2-16:1-monogalactosyldiacylglycerol	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/CCCCCCCC)=O)=O
D-cycloserine	C1(ONC(=O)[C@H]([NH3+])1)
7-oxatyphasterol	CC([C@@H]([C@H]([C@@H]([C@@H](C)C1([C@]2(CCC3([C@@]4(C)(CC[C@@H](O)C[C@H](C(=O)OCC(C(CC1)2)3)4)))(C)))O)O)C)C
brassicasterol 3-O-&beta;-D-glucoside	CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]4(CC[C@H]5([C@@H]3(C\C=C2(C[C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))CC[C@@](C)2[C@H]3CC[C@](C)45))))
<i>trans</i>-2-coumarate	C(/C=C/C1(\C=C/C=C\C(O)=1))([O-])=O
L,L-diaminopimelate	C([C@H](CCC[C@@H](C([O-])=O)[NH3+])[NH3+])([O-])=O
tetcyclacis	C1(/C=C(\C=C/C(/Cl)=1)/N5(C3(C(C2(C4(C(C(C2)3)\N=N/4)))\N=N/5)))
quercetin 3-<i>O</i>-rhamnoside-7-<i>O</i>-glucoside	C[C@H]1([C@H](O)[C@@H](O)[C@@H](O)[C@H](O1)OC4(\C(=O)C5(/C(/O)=C\C(\O[C@H]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O))=C/C(/OC(\C3(/C=C(C(/O)=C\C=3)/O))=4)=5)))
pelargonidin	C3(\C(\C1(=[O+]C2(\C=C(/C=C(C(\C=C1\[O-])=2)/[O-])\O)))=C/C=C(\C=3)/O)
demethylmenaquinol-9	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
gibberellin A<sub>110</sub>	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(C[C@@H](O)C[C@@](C)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))
2-[(7'-methylsulfanyl)heptyl]malate	CSCCCCCCCC(O)(CC([O-])=O)C(=O)[O-]
ubiquinone-<i>8</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)
vinyl acetate	C=CCC(=O)[O-]
phytyl monophosphate	CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/COP([O-])(=O)[O-])C)C
marnerol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC[C@]1(C)([C@H](C)CCC([C@@H](CCCO)1)=C(C)C)
UDP group	C(OP(=O)([O-])OP(=O)([O-])O)[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O)
palmitoyl-CoA	CCCCCCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
succinamate	C(CCC([O-])=O)(N)=O
a hydroxyl group	[OH-]
1-kestotriose	C(O)[C@H]3(O[C@H](O[C@]2(CO[C@]1(CO)(O[C@H](CO)[C@@H](O)[C@H](O)1))(O[C@H](CO)[C@@H](O)[C@H](O)2))[C@H](O)[C@@H](O)[C@H](O)3)
(<i>Z</i>)-1-(L-cystein-<i>S</i>-yl)-<i>N</i>-hydroxy-&omega;-(methylsulfanyl)pentan-1-imine	CSCCCCC(\SC[C@H]([NH3+])C([O-])=O)=N\O
(-)-deoxypodophyllotoxin	COC1(/C=C(/C=C(C(\OC)=1)/OC)[C@H]2([C@H]5(C(=O)OC[C@H](CC3(\C\2=C/C4(/OCOC(/C=3)=4)))5)))
dihydrogen phosphate	O=P(O)([O-])O
L-pipecolate	C1(CCC[C@@H](C([O-])=O)[NH2+]1)
5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](N1(C(/N)=C(C(=O)NC(C([O-])=O)CC([O-])=O)/N=C\1))[C@H](O)[C@H](O)2)
(-)-secoisolariciresinol	COC2(\C(\O)=C/C=C(C[C@H]([C@@H](CC1(\C=C/C(/O)=C(\C=1)/OC))CO)CO)\C=2)
guanine	C1(\NC2(/N=C(N)\NC(=O)C(/N=1)=2))
4-hydroxy-3-nonaprenylbenzoate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(\C=C/C(/O)=1)/C(=O)[O-])
5-amino-6-(D-ribitylamino)uracil	C(NC1(NC(NC(=O)C(N)=1)=O))[C@H](O)[C@H](O)[C@H](O)CO
2-furoate	C(C1(\O\C=C/C=1))([O-])=O
2-chloroacrylate	C=C(Cl)C(=O)[O-]
C36-phenolphthiotriol A	CC[C@@H](O)[C@@H](C)CCCC[C@@H](O)C[C@H](O)CCCCCCCCCCCCCCCCCCC1(\C=C/C(/O)=C\C=1)
b-dglc-HEX-1:5|6:d	
4&alpha;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-cholest-24-en-3-one	CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@H](C)C(=O)CCC2(CC12CC[C@](C)34)5))))
dUTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]2(O[C@@H](N1(\C=C/C(=O)NC1=O))C[C@H](O)2)
UDP-&alpha;-D-fucopyranose	C[C@@H]3([C@H](O)[C@H](O)[C@@H](O)[C@@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])O3)
5-oxo-L-proline	C(=O)([C@H]1(NC(CC1)=O))[O-]
D-methionine	CSCC[C@@H]([NH3+])C([O-])=O
galactitol	C([C@@H]([C@H]([C@H]([C@H](O)CO)O)O)O)O
guanosine	C(O)[C@H]3(O[C@@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))[C@H](O)[C@H](O)3)
desulfosinalbin	C(O)[C@@H]1([C@H]([C@H](O)[C@@H](O)[C@@H](O1)SC(/CC2(\C=C/C(/O)=C\C=2))=N/O)O)
<i>ent</i>-7&alpha;-hydroxykaur-16-en-19-oate	C=C1([C@@H]4(CC[C@@H]3([C@@](C1)([C@@H](O)C[C@@H]2([C@@](C([O-])=O)(C)CCC[C@](C)23))C4)))
maltohexaose	C([C@H]6(O[C@H](O[C@@H]5([C@H](O[C@H](O[C@@H]4([C@H](O[C@H](O[C@@H]1([C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]2([C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3([C@H](OC([C@@H]([C@H]3O)O)O)CO))CO))CO))[C@@H]([C@H]4O)O)CO))[C@@H]([C@H]5O)O)CO))[C@@H]([C@H]([C@@H]6O)O)O))O
1,16-hexadecane-diol	C(O)CCCCCCCCCCCCCCCO
1-16:0-2-18:3-digalactosyldiacylglycerol	C(O)C1(OC(C(O)C(O)C1O)OC2(C(CO)OC(C(O)C2O)OC(COC([R1])=O)COC([R2])=O))
L-tyrosine benzyl ester	C2(\C=C/C(/COC([C@H](CC1(\C=C/C(/O)=C\C=1))[NH3+])=O)=C\C=2)
&beta;-D-mannuronate	C([O-])(=O)[C@H]1(O[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)1)
triketide pyrone	CCCCCC1(\OC(=O)/C=C(\C=1)/[O-])
L-saccharopine	C(CC[NH2+][C@@H](CCC([O-])=O)C([O-])=O)C[C@H]([NH3+])C([O-])=O
stearate	CCCCCCCCCCCCCCCCCC(=O)[O-]
&gamma;-methylphosphinothricin	CC(P([O-])(C)=O)CC([NH3+])C(=O)[O-]
1-carboxyvinyl carboxyphosphonate	C=C(C([O-])=O)OP(=O)(C(=O)[O-])[O-]
gibberellin A<sub>34</sub>	C=C1([C@H]3(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)O[C@](C[C@H](O)[C@H](O)2)([C@@H](CC3)4)5)(C)))C([O-])=O)))
scopoletin	COC2(/C=C1(\C=C/C(OC/1=C/C(/O)=2)=O))
1D-<i>myo</i>-inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate	[C@H]1(OP(=O)([O-])[O-])([C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(OP([O-])(=O)[O-])([O-])=O)[C@H](OP([O-])([O-])=O)[C@H](OP(=O)([O-])[O-])1)
(<i>R</i>)-lactate	C[C@H](C([O-])=O)O
3-(glutathion-<i>S</i>-yl)-(3-methyl)butanol	CC(C)(SC[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O)CCO
3-phospho-D-glyceroyl phosphate	C([C@@H](O)C(OP(=O)([O-])[O-])=O)OP(=O)([O-])[O-]
cholesteryl-&beta;-D-glucoside	CC(C)CCC[C@@H](C)[C@H]1(CC[C@@H]2([C@@](C)1CC[C@H]5([C@H]2C\C=C4(C[C@@H](O[C@@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)3))CC[C@@](C)45))))
biochanin A-7-<i>O</i>-glucoside	COC4(\C=C/C(/C2(/C(=O)C3(/C(/O)=C\C(\O[C@H]1([C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)O))=C/C(/O\C=2)=3)))=C\C=4)
4-coumaryl alcohol	C(/CO)=C\C1(\C=C/C(/O)=C\C=1)
C31-phthiodiolone A	CCCCCCCCCCCCCCCCCCC[C@@H](O)C[C@H](O)CCCC[C@H](C)C(=O)CC
6,7-dimethyl-8-(1-D-ribityl)lumazine	CC1(\N=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C(/C)=1)=N\C(=O)[N-]C(=O)2))
phenazine-1-carboxylate	C(C1(\C2(\C(/C=C\C=1)=N/C3(\C=C/C=C\C(\N=2)=3))))(=O)[O-]
adenosine 3',5'-bisphosphate	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OP([O-])(=O)[O-])3)
dihydroconiferyl alcohol glucoside	COC2(/C=C(CCCO)\C=C/C(/O[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O))=2)
isopentenyl adenosine	CC(C)=CCNC3(/N=C\N=C1(C(/N=C\N1[C@@H]2(O[C@H](CO)[C@@H](O)[C@@H](O)2))=3))
(<i>Z</i>)-2-methylaminoacrylate	CC(\C(=O)[O-])=C\N
elloramycin	CC1(/C3(C(/C=C(C(/C(=O)OC)=1)/O[C@H]2([C@H](OC)[C@@H]([C@H]([C@H](C)O2)OC)OC))=C/C4(/C([C@]5([C@@H](C(/OC)=C\C(=O)[C@@](C(C(/C(O)=3)=4)=O)5OC)O)O)=O)))
formate	C([O-])=O
(<i>S</i>)-5-hydroxyisourate	C2([C@]1(O)(NC(=O)NC/1=N/C(=O)N2))(=O)
taurine	C(S(=O)(=O)[O-])C[NH3+]
a carbonyl group	C(=O)([R1])[R1]
(2E)-hexadecenal	CCCCCCCCCCCCC/C=C/C=O
1843U89	CC3(\NC4(/C=C\C5(\C=C/C(/CNC2(\C=C1(C(/C(=O)N([C@H](C([O-])=O)CCC(=O)[O-])C1)=C\C=2)))=C\C(C(\C(=O)\N=3)=4)=5)))
<i>N</i>-ethylmaleimide	CCN1(C(=O)\C=C/C(=O)1)
<i>N</i>-acetyl-D-muramate 6-phosphate	C[C@@H](O[C@@H]1([C@H](C(O[C@@H]([C@H]1O)COP([O-])(=O)[O-])O)NC(=O)C))C([O-])=O
<i>N</i><SUP>1</SUP>-acetylspermidine	CC(=O)NCCC[NH2+]CCCC[NH3+]
(3<i>R</i>,5<i>S</i>)-3-hydroxy-1-pyrroline-5-carboxylate	C1(\[C@H](O)C[C@@H](C([O-])=O)\N=1)
4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1(\N=C/C(/COP(=O)([O-])[O-])=C(N)\N=1)
L-methionine	CSCC[C@H]([NH3+])C([O-])=O
staurosporine	C[C@@]15(O[C@H](C[C@@H]([NH2+]C)[C@@H](OC)1)N2(C8(/C=C\C=C/C(/C3(C7(\C(=O)NCC(/C4(C6(/C=C\C=C/C(/N(C(C2=3)=4)5)=6)))=7)))=8)))
phenanthrene-ring	C2(\C=C1(\C=C/C3(\C=C/C=C\C(C1=C\C=2)=3)))
(3<i>R</i>)-3-hydroxylignoceroyl-CoA	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
arabidiol	CC(C)=CCCC(\C)=C/CC[C@@](C)(O)[C@@H]1(CC[C@H]2([C@](C)1CC[C@@H]3([C@@](C)2CC[C@H](O)C(C)(C)3)))
2-amino-4,6-dinitrotoluene glucoside	CC2(/C(/[N+](=O)[O-])=C\C(\[N+](=O)[O-])=C/C(/NC1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=2)
crotonyl-CoA	C/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\C(\N=C/2)=C(N)/N=C\N=3))))=O)([O-])=O)=O
22-carboxy-docosanoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
26-hydroxybrassinolide	CC([C@@H]([C@H]([C@@H]([C@H](C2([C@]3(CCC4([C@]1(C[C@H]([C@H](C[C@@H]1C(=O)OCC(C(CC2)3)4)O)O)C))(C)))C)O)O)C)CO
borohydride	[BH2-]
b-dxyl-PEN-1:5	
Mo(O)<sub>2</sub>(S)-molybdopterin cofactor	C(OP([O-])(=O)[O-])[C@@H]1(C4(\S[Mo](=S)([O-])(=O)SC(/[C@H]2([C@@H](O1)NC3(/N=C(N)\NC(=O)C(/N2)=3)))=4))
&delta;-tocopherol	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(\C=2)/O))
gibberellin A<sub>1</sub>	C=C1([C@@]3(O)(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)O[C@](CC[C@H](O)2)([C@@H](CC3)4)5)(C)))C([O-])=O)))
GLYCO-CT-ACETYL	
13,14-dihydro-15-dehydro-prostaglandin E<sub>2</sub>	CCCCCC(=O)CC[C@@H]1([C@@H](C\C=C/CCCC(=O)[O-])C(=O)C[C@@H](O)1)
5-hydroxy-CMP	C(OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(/C=C(C(/N)=N\C1=O)/O))O2)O)O)
1-18:1-2-16:0-digalactosyldiacylglycerol	C(O)C1(OC(C(O)C(O)C1O)OC2(C(CO)OC(C(O)C2O)OC(COC([R1])=O)COC([R2])=O))
Mg-protoporphyrin	C=CC3(\C(/C)=C4(\C=C6(C(/C)=C(CCC(=O)[O-])/C(\C=C5(C(/CCC(=O)[O-])=C(C)/C1(/N([Mg]N(C(/C=C2(C(/C)=C(C=C)/C(\C=1)=N2))=3)4)5)))=N6)))
lipid X (<i>E. coli</i>)	CCCCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP([O-])(=O)[O-])CO)O)OC(C[C@@H](CCCCCCCCCCC)O)=O))=O)O
3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-hexanoyl-CoA	CC\C=C/C[C@H]1([C@H](CCC(=O)1)CCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-])=O)
3-carboxy-6-(methylsulfanyl)-2-oxohexanoate	C(C(CCCSC)C(=O)C(=O)[O-])(=O)[O-]
pseudotropine	C[NH+]1([C@H]2(C[C@H](O)C[C@H]1CC2))
(2E,6Z)-non-2,6-dienal	CC\C=C/CC/C=C/C=O
3-aminopropanal	C(=O)CC[NH3+]
<i>S</i>-(sulfanylmethyl)-L-cysteine	C(S)SC[C@@H](C([O-])=O)[NH3+]
N<sup>&omega;</sup>-hydroxy-L-arginine	C(NC(NO)=[NH2+])CC[C@H]([NH3+])C([O-])=O
(6<i>E</i>)-8-oxogeranial	CC(/CC/C=C(C)/C=O)=C\C=O
3-hydroxy-&beta;-ionone	CC1(\C[C@H](CC(C(/C=C/C(=O)C)=1)(C)C)O)
(+)-valencene	C=C([C@H]1(C[C@]2([C@@H](CC\C=C(CC1)/2)C)C))C
3-oxalomalate	C([O-])(=O)C(C(C([O-])=O)O)C(C(=O)[O-])=O
&alpha;-aminooxy-&beta;-phenylpropanoate	C([C@H](CC1(\C=C/C=C\C=1))ON)(=O)[O-]
IMP	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\N=C/NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)
1-(4-methoxyphenyl)-N-methyl-N-[(3-methyloxetan-3-yl)methyl]methanamine	CC1(COC1)C[NH+](C)CC2(\C=C/C(/OC)=C\C=2)
pyruvate	CC(=O)C(=O)[O-]
(indol-3-yl)acetaldehyde	C(=O)CC1(\C2(\C(\N\C=1)=C/C=C\C=2))
(2S,3R)-2-amino-3-methyl-4-ketopentanoate	C[C@@H](C(=O)C)[C@H]([NH3+])C(=O)[O-]
L-cycloserine	C1(ONC(=O)[C@@H]([NH3+])1)
indole-3-carboxylate	C(=O)([O-])C1(\C2(/C=C\C=C/C(/N/C=1)=2))
(indol-3-yl)acetate	C([O-])(=O)CC1(\C2(/C=C\C=C/C(/N\C=1)=2))
&beta;-D-ribosylnicotinate	C(O)[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)[N+]2(\C=C/C=C(/C=2)/C(=O)[O-]))
<I>myo</I>-inositol	[C@H]1([C@@H]([C@H]([C@@H]([C@H]([C@H]1O)O)O)O)O)O
pyridoxine 5'-phosphate	CC1(\C(\O)=C(C(/COP([O-])(=O)[O-])=C\N=1)\CO)
&alpha;-L-rhamnopyranose	C[C@H]1([C@@H]([C@H]([C@H]([C@@H](O1)O)O)O)O)
2-methyl-6-all-trans-nonaprenyl-1,4-benzoquinol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(\C=C(C)/C(/O)=1)/O)
luteolin	C3(/C=C(C(/O)=C\C(\C1(\OC2(/C=C(/C=C(C(\C(=O)\C=1)=2)/O)/[O-])))=3)/O)
x-lgal-HEX-1:5	
D-<i>myo</i>-inositol (1,2,5,6) tetrakisphosphate	[C@H]1(O)([C@@H](O)[C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP([O-])([O-])=O)[C@H](OP([O-])([O-])=O)1)
Cd<SUP>2+</SUP>	[Cd+2]
diphenylamine	C2(\C=C/C(/NC1(\C=C/C=C\C=1))=C\C=2)
p-aminobenzoate-&beta;-D-glucopyranosyl ester	C([C@@H]2([C@@H](O)[C@@H]([C@@H](O)[C@H](OC(=O)C1(\C=C/C(/N)=C\C=1))O2)O))O
(E)-&alpha;-monofluoromethyldehydroarginine	C(NC(N)=[NH2+])/C=C/[C@](CF)([NH3+])C(=O)[O-]
2-sinapoyloxy-3-butenylglucosinolate	C=CC(OC(=O)/C=C/C1(/C=C(C(\O)=C(C=1)\OC)/OC))CC(\S[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))=N\OS(=O)(=O)[O-]
2-oxo-3-sulfanylpropanoate	C(C(C(=O)[O-])=O)S
coniferaldehyde glucoside	COC2(/C=C(\C=C/C(/O[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O))=2)/C=C/C=O)
(<i>S</i>)-NADPHX	C5(/N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](OP([O-])(=O)[O-])[C@H](O)4))(=O)[O-])(=O)[O-]))[C@@H](O)CCC(/C(=O)N)=5)
maltopentaose	C([C@H]5(O[C@H](O[C@@H]4([C@H](O[C@H](O[C@@H]1([C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]2([C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3([C@H](OC([C@@H]([C@H]3O)O)O)CO))CO))CO))[C@@H]([C@H]4O)O)CO))[C@@H]([C@H]([C@@H]5O)O)O))O
8-oxo-GMP	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(NC(=O)1)=2)))[C@H](O)[C@H](O)3)
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](N1(C(/N)=C(C(=O)[O-])/N=C\1))[C@H](O)[C@H](O)2)
indole-3-carbaldehyde	C(=O)C1(\C2(/C=C\C=C/C(/N/C=1)=2))
ergosta-5,7-dienol	CC(C)[C@@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@@]1(C)(CC[C@H](O)CC/1=C\C=2))CC[C@](C)34)))
1-propanal	CCC=O
1-oleoyl-2-oleoyl-phosphatidylcholine	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O
(<i>S</i>)-lactate	C[C@@H](C([O-])=O)O
pheophytin <i>a</i>	C=CC4(\C(/C)=C3(\C=C6([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(/C5(\[C@@H](C(OC)=O)C(=O)C1(\C(\NC(/C(\C)=1)=C/C2(/C(\CC)=C(C)\C(\N=2)=C\C(\N3)=4))=5)))=N\6)))
(2<i>E</i>)-4-hydroxy-3-methylbut-2-enal	CC(/CO)=C\C=O
Fe<SUP>3+</SUP>	[Fe+3]
