Compound	SMILES
maltohexaose	C([C@H]6(O[C@H](O[C@@H]5([C@H](O[C@H](O[C@@H]4([C@H](O[C@H](O[C@@H]1([C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]2([C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3([C@H](OC([C@@H]([C@H]3O)O)O)CO))CO))CO))[C@@H]([C@H]4O)O)CO))[C@@H]([C@H]5O)O)CO))[C@@H]([C@H]([C@@H]6O)O)O))O
phosphate	[O-]P(=O)(O)[O-]
D-serine	C(O)[C@@H]([NH3+])C(=O)[O-]
2-C-methyl-D-erythritol-2,4-cyclodiphosphate	C[C@@]1(CO)(OP(=O)([O-])OP(=O)([O-])OC[C@@H](O)1)
phytate	[C@@H]1(OP([O-])([O-])=O)([C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](OP([O-])([O-])=O)1)
D-alanine	C[C@@H]([NH3+])C([O-])=O
3-hydroxypropanal	C(C=O)CO
dihydrogen phosphate	O=P(O)([O-])O
6-<i>O</i>-methyl-&beta;-D-galacturonate	COC(=O)[C@@H]1([C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)
D-ornithine	C(C[NH3+])C[C@@H]([NH3+])C([O-])=O
autoinducer 2	CC(C([C@H](CO)O)=O)=O
&alpha;-D-galacturonate	C([O-])(=O)[C@@H]1([C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)
D-glutamate	C(CC[C@H](C(=O)[O-])[NH3+])([O-])=O
cyclohexanone	C1(CCC(CC1)=O)
hydrosulfide	[SH-]
&beta;-D-galacturonate	C([O-])(=O)[C@@H]1([C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)
D-methionine	CSCC[C@@H]([NH3+])C([O-])=O
oxidized SDS	
vanadate	O=[V]([O-])([O-])[O-]
<i>aldehydo</i>-D-galacturonate	C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-]
1,4-dihydroxy-2-naphthoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(C1(/C=C(C2(\C(\C(\O)=1)=C/C=C\C=2))/O))=O)COP(=O)(OP(=O)(OC[C@@H]3([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O3)N4(C5(\N=C/N=C(C(\N=C/4)=5)/N))))[O-])[O-]
(<i>R</i>)-<i>S</i>-lactoylglutathione	C[C@@H](O)C(=O)SC[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
arsenite<sup>2-</sup>	[As](O)([O-])[O-]
4-(2'-carboxyphenyl)-4-oxobutyryl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCC(C1(/C=C\C=C/C(/C([O-])=O)=1))=O)=O)COP(=O)(OP(=O)(OC[C@H]2(O[C@H]([C@@H]([C@@H]2OP([O-])(=O)[O-])O)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
<i>S</i>-(2-succinyl)-glutathione	C(SC(CC([O-])=O)C(=O)[O-])[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
sulfate	O=S(=O)([O-])[O-]
<i>ditrans,octacis</i>-undecaprenyldiphospho-(<i>N</i>-acetylglucosaminyl)muramic &delta;-lactam	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(OP(O[C@H]2(O[C@H](CO)[C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)1))C3(OC(C)C(=O)NC23)))([O-])=O)(=O)[O-]
&beta;-D-fructofuranose 1,6-bisphosphate	C(OP(=O)([O-])[O-])[C@@H]1([C@H]([C@@H]([C@](O)(O1)COP(=O)([O-])[O-])O)O)
nitrite	N([O-])=O
<i>ditrans,octacis</i>-undecaprenyldiphospho-<i>N</i>-acetyl-(<i>N</i>-acetylglucosaminyl)muramate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(OP(O[C@H]2(O[C@H](CO)[C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)1))[C@H](O[C@@H](C(=O)[O-])C)[C@@H](NC(=O)C)2))([O-])=O)(=O)[O-]
<i>S</i>-sulfanylglutathione	C(SS)[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
hydrogencarbonate	C([O-])(=O)O
<i>S</i>-methyl-5-thio-D-ribulose 1-phosphate	CSC[C@@H](O)[C@@H](O)C(=O)COP([O-])(=O)[O-]
3D-(3,5/4)-trihydroxycyclohexane-1,2-dione	C1([C@H]([C@@H]([C@H](C(C1=O)=O)O)O)O)
S<sup>2-</sup>	[S-2]
4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine	CC1(\N=C(C(/COP([O-])(=O)OP([O-])(=O)[O-])=C\N=1)\N)
<i>scyllo</i>-inosose	[C@@H]1([C@@H]([C@H](C([C@H]([C@@H]1O)O)=O)O)O)O
molybdate	[Mo](=O)(=O)([O-])[O-]
shikimate	C1(/[C@@H](O)[C@@H](O)[C@@H](CC(/C(=O)[O-])=1)O)
1-keto-D-<i>chiro</i>-inositol	[C@H]1(O)([C@@H](O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)1)
superoxide	[O-]O
(<i>R</i>)-4'-phosphopantothenate	CC([C@H](C(=O)NCCC(=O)[O-])O)(COP([O-])([O-])=O)C
arsenate	[As](=O)(O)([O-])[O-]
&beta;-nicotinate D-ribonucleotide	C(OP(=O)([O-])[O-])[C@@H]2([C@@H](O)[C@@H](O)[C@H]([N+]1(\C=C/C=C(/C=1)/C(=O)[O-]))O2)
glutathione disulfide	C(SSC[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O)[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
arbutin 6-phosphate	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](OC1(\C=C/C(/O)=C\C=1))[C@H](O)[C@@H](O)[C@H](O)2)
OH<SUP>-</SUP>	[OH-]
2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl 1-phosphate	CSCCC(C(\[O-])=C\OP([O-])(=O)[O-])=O
glutathione	C(S)[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
salicin 6-phosphate	C2(\C=C(CO)/C(/O[C@@H]1(O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@@H](O)1))=C\C=2)
hydrogensulfite	OS(=O)[O-]
(<i>E</i>)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate	CC(/CO)=C\COP(OP([O-])(=O)[O-])(=O)[O-]
1D-<i>chiro</i>-inositol	[C@H]1([C@@H]([C@@H]([C@H]([C@@H]([C@H]1O)O)O)O)O)O
arsenite	[As](O)([O-])O
dihydrolipoamide	C(CCC(N)=O)C[C@@H](S)CCS
<i>N</i>-acetyl-<i>S</i>-hydroxy-L-cysteine	CC(=O)N[C@@H](CSO)C([O-])=O
chromate	[Cr](=O)([O-])([O-])=O
tetrahydro-4-hydroxyphenylpyruvate	C([O-])(=O)C(=O)CC1(CCC(O)\C=C/1)
<I>myo</I>-inositol	[C@H]1([C@@H]([C@H]([C@@H]([C@H]([C@H]1O)O)O)O)O)O
arsenite<sup>3-</sup>	[As]([O-])([O-])[O-]
fructosevaline-6-phosphate	C(NC(C(O)=O)C(C)C)C(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
<i>scyllo</i>-inositol	[C@H]1([C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)O)O)O)O)O
sulfite	[O-]S([O-])=O
2-hydroxy-3-oxosuccinate	C(C(C(C([O-])=O)=O)O)([O-])=O
nitrate	N(=O)(=O)[O-]
(4-hydroxyphenyl)-enolpyruvate	C([O-])(=O)C(\O)=C\C1(\C=C/C(/O)=C\C=1)
(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	C1([C@H](O)CC(/C([O-])=O)=N\[C@@H]1C([O-])=O)
furaneol (enol form)	CC1(/OC(\C)=C(C(/O)=1)/O)
(<i>S</i>)-2-amino-6-oxohexanoate	C(=O)CCC[C@H]([NH3+])C(=O)[O-]
(<i>2E,6E</i>)-farnesoate	CC(C)=CCCC(\C)=C/CCC(\C)=C/C(=O)[O-]
K<SUP>+</SUP>	[K+]
(R)-4'-phosphopantothenoyl-L-cysteine	CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C(=O)[O-]
Na<SUP>+</SUP>	[Na+]
(4-hydroxyphenyl)acetate	C1(\C=C(\C=C/C(\CC(=O)[O-])=1)\O)
sucrose	C(O)[C@H]2(O[C@H](O[C@]1(CO)(O[C@H](CO)[C@@H](O)[C@H](O)1))[C@H](O)[C@@H](O)[C@H](O)2)
<i>N</i>-(5-phosphoribosyl)-anthranilate	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](NC1(/C=C\C=C/C(/C(=O)[O-])=1))[C@H](O)[C@H](O)2)
2-<i>O</i>-(4-deoxy-&beta;-L-threo-hex-4-enopyranuronosyl)-&alpha;-L-rhamnopyranose	C[C@H]1([C@H](O)[C@H]([C@H]([C@@H](O1)O)O[C@H]2(OC(/C([O-])=O)=C/[C@@H]([C@H]2O)O))O)
2-C-methyl-D-erythritol 4-phosphate	C[C@](O)(CO)[C@H](O)COP([O-])([O-])=O
&beta;-D-galactopyranosyl-(1&rarr;3)-D-galactopyranose	C(O)[C@@H]2([C@H](O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1([C@H](C(O[C@H](CO)[C@@H]1O)O)O))O2)
4-amino-2-methyl-5-pyrimidinemethanol	CC1(\N=C(C(/CO)=C\N=1)\N)
melibiose	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)OC[C@H]2(OC([C@@H]([C@H]([C@@H]2O)O)O)O)))O
2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	C([C@@H]2([C@@H](O)[C@@H](O)[C@H](NC1(/N=C(N)\NC(=O)C(/N)=1))O2))OP(=O)([O-])[O-]
doxorubicin	C[C@H]1([C@@H](O)[C@@H]([NH3+])C[C@@H](O1)O[C@H]2(C[C@](O)(C(=O)CO)CC3(/C\2=C(C4(\C(=O)C5(/C(/OC)=C\C=C/C(/C(=O)C(/C(/O)=3)=4)=5)))/O)))
bacillithiol	C(S)[C@H]([NH3+])C(=O)N[C@@H]1([C@@H](O)[C@H](O)[C@@H](CO)O[C@H](O[C@@H](CC([O-])=O)C(=O)[O-])1)
2-phosphoglycolate	C(OP([O-])(=O)[O-])C([O-])=O
(7<i>R</i>,8<i>S</i>)-8-amino-7-(carboxyamino)nonanoate	C[C@@H]([C@@H](CCCCCC([O-])=O)NC(=O)[O-])[NH3+]
glycine betaine	C[N+](C)(CC([O-])=O)C
(2S)-2-amino-4-deoxy-chorismate	C=C(O[C@H]1(\C=C/C=C([C@@H]1[NH3+])/C(=O)[O-]))C(=O)[O-]
phenylacetate	C([O-])(=O)CC1(\C=C/C=C\C=1)
5-(methylsulfanyl)-D-ribose	CSC[C@H]1(OC([C@@H]([C@@H]1O)O)O)
glycolate	C(C(=O)[O-])O
cerulenin	C/C=C/C/C=C/CCC(=O)[C@@H]1(O[C@@H](C(N)=O)1)
<i>S</i>-(hydroxymethyl)bacillithiol	C(SCO)[C@H]([NH3+])C(=O)N[C@@H]1([C@@H](O)[C@H](O)[C@@H](CO)O[C@H](O[C@@H](CC([O-])=O)C(=O)[O-])1)
D-mannonate	C(O)[C@H]([C@@H](O)[C@H](O)[C@@H](C([O-])=O)O)O
amicoumacin B	CC(C)C[C@@H]([C@@H]1(CC2(/C=C\C=C(C(/C(=O)O1)=2)\O)))NC([C@H]([C@H]([C@H](CC(=O)[O-])[NH3+])O)O)=O
cyclopropylglycine	C(=O)([O-])C([NH3+])C1(CC1)
L-carnitine	C([C@H](O)CC(=O)[O-])[N+](C)(C)C
chloramphenicol	C(O)[C@@H](NC(=O)C(Cl)Cl)[C@@H](C1(\C=C/C(/[N+](=O)[O-])=C\C=1))O
kanosamine	C(O)[C@@H]1([C@@H](O)[C@H]([NH3+])[C@@H](O)C(O)O1)
carbonate	C([O-])(=O)[O-]
phospho<i>enol</i>pyruvate	C=C(OP(=O)([O-])[O-])C([O-])=O
mitoxantrone	
xanthine	C12(NC(=O)NC(C(\N=C/N1)=2)=O)
(R)-pantoate	CC(C)(CO)[C@H](C([O-])=O)O
amicoumacin A 2-phosphate	CC(C)C[C@@H]([C@@H]1(CC2(/C=C\C=C(C(/C(=O)O1)=2)\O)))NC([C@H]([C@H]([C@H](CC(=O)N)[NH3+])O)OP([O-])(=O)[O-])=O
5-amino-1-(5-phospho-&beta;-D-ribosyl)imidazole	C1(\[NH+]=C/N(C(/N)=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))
&gamma;-butyrobetaine	C[N+](CCCC([O-])=O)(C)C
roseoflavin	CC3(/C=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C1(\C(\C(=O)[N-]C(=O)/N=1)=N/2))=C\C(\N(C)C)=3))
prenol	CC(C)=CCO
5-deoxy-D-glucuronate	C(C(=O)[O-])[C@@H](O)[C@H](O)[C@@H](O)C=O
amicoumacin B 2-phosphate	CC(C)C[C@@H]([C@@H]1(CC2(/C=C\C=C(C(/C(=O)O1)=2)\O)))NC([C@H]([C@H]([C@H](CC(=O)[O-])[NH3+])O)OP(=O)([O-])[O-])=O
porphyrin-ring	C1(\C2(\C=C5(\C=C/C(\C=C4(\C=C/C(\C=C3(\C=C/C(\C=C(\C=1)/N=2)=N3))=N4))=N5)))
3-phosphooxypyruvate	C(OP([O-])(=O)[O-])C(=O)C(=O)[O-]
orotate	C1(\C(=O)NC(NC(/C([O-])=O)=1)=O)
amicoumacin A	CC(C)C[C@@H]([C@@H]1(CC2(/C=C\C=C(C(/C(=O)O1)=2)\O)))NC([C@H]([C@H]([C@H](CC(=O)N)[NH3+])O)O)=O
nt-pentose-ring	C(C1(C(C(CO1)O)O))O
L-histidinol phosphate	C1(\N\C=N/C(\C[C@@H](COP([O-])(=O)[O-])[NH3+])=1)
D-gluconate	C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-]
sterone-ring	C3(CCC2(C4(CCC1(CCCC1C(CCC2C3)4))))
carbonic acid	C(O)(=O)O
pteridine-ring	C1(\C=N/C2(\C=N/C=N\C(\N=1)=2))
3-methylbut-3-en-1-yl diphosphate	C=C(C)CCOP([O-])(=O)OP([O-])(=O)[O-]
pentose-ring	C(C1(OC(C(O)C(O)1)O))O
deoxyribose 5-phosphate	
purine-ring	C1(\C2(N\C=N/C(\N=C/N=1)=2))
L-glutamine	C(=O)(N)CC[C@H]([NH3+])C([O-])=O
arsenous acid	[As](O)(O)O
phenanthrene-ring	C2(\C=C1(\C=C/C3(\C=C/C=C\C(C1=C\C=2)=3)))
<i>meso</i>-diaminopimelate	C([C@H](CCC[C@H](C([O-])=O)[NH3+])[NH3+])([O-])=O
glyoxal	C(C=O)=O
adenine-ring	C1(\NC2(\C(\N=1)=N/C=N\C(/N)=2))
L-anticapsin	C([C@@H]([NH3+])C[C@@H]2(CCC(=O)[C@@H]1(O[C@@H]12)))([O-])=O
<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate	CSC[C@H]1(O[C@H](OP([O-])(=O)[O-])[C@@H]([C@@H]1O)O)
pyridine-ring	C1(\N=C/C=C\C=1)
&alpha;-D-idopyranuronate	C([O-])(=O)[C@H]1(O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)1)
L-arginine	C(NC(N)=[NH2+])CC[C@H]([NH3+])C(=O)[O-]
<i>N</i>-acetyl-&alpha;-D-glucosaminyl-phospho-<i>ditrans,octacis</i>-undecaprenol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])O[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(C)=O)
glycerol	C(C(O)CO)O
L-isoglutamine	C(CC([O-])=O)[C@@H](C(N)=O)[NH3+]
&beta;-D-idopyranuronate	C([O-])(=O)[C@H]1(O[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)1)
bisorganyltrisulfane	C(SSSCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(C(O)NCC(=O)[O-])NC(CCC(C([O-])=O)[NH3+])=O
hydrogen sulfide	S
dioxygen	O=O
L-threonine	C[C@@H](O)[C@H]([NH3+])C(=O)[O-]
CO<SUB>2</SUB>	C(=O)=O
nitric oxide	N=O
a-dglc-HEX-1:4	
L-glutamate	C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O
thiamine diphosphate	CC2(\[N+](/CC1(\C(\N)=N/C(\C)=N\C=1))=C/SC(/CCOP([O-])(=O)OP([O-])(=O)[O-])=2)
b-dglc-HEX-1:5|6:a	
b-xglc-HEX-1:5|6:a	
L-dihydroanticapsin	C([C@@H]([NH3+])C[C@@H]2(CC[C@@H](O)[C@@H]1(O[C@@H]12)))([O-])=O
5-phospho-&beta;-D-ribosylamine	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@H]([NH3+])O1)
x-dglc-HEX-1:5|6:a	
a-dglc-HEX-1:5	
L,L-diaminopimelate	C([C@H](CCC[C@@H](C([O-])=O)[NH3+])[NH3+])([O-])=O
3'-phosphoadenylyl-sulfate	C(OP(=O)([O-])OS(=O)([O-])=O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OP([O-])(=O)[O-])3)
b-dglc-HEX-1:5	
b-lglc-HEX-1:5|6:a	
L-asparagine	C(C[C@@H](C(=O)[O-])[NH3+])(N)=O
5-enolpyruvoyl-shikimate 3-phosphate	C=C(C(=O)[O-])O[C@@H]1(CC(/C(=O)[O-])=C\[C@@H](OP(=O)([O-])[O-])[C@@H](O)1)
x-dglc-HEX-1:5	
x-dglc-HEX-1:5|6:d	
L-cystathionine	C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O
L-arginino-succinate	C(NC(NC(CC(=O)[O-])C(=O)[O-])=[NH2+])CC[C@@H](C(=O)[O-])[NH3+]
pyruvate	CC(=O)C(=O)[O-]
x-dglc-HEX-1:4	
L-histidine	C1(\N\C=N/C(\C[C@@H](C(=O)[O-])[NH3+])=1)
enol-phenylpyruvate	C([O-])(=O)C(\O)=C\C1(\C=C/C=C\C=1)
acetate	CC([O-])=O
b-dglc-HEX-1:5|6:d	
L-lysine	C([NH3+])CCC[C@H]([NH3+])C([O-])=O
3-dehydroquinate	C(=O)([O-])[C@]1(O)(CC(=O)[C@@H](O)[C@H](O)C1)
acetic acid	CC(O)=O
a-dglc-HEX-1:5|6:d	
N<sup>&omega;</sup>-hydroxy-L-arginine	C(NC(NO)=[NH2+])CC[C@H]([NH3+])C([O-])=O
UDP-2,4,6-trideoxy-2-acetamido-4-amino glucose	
formate	C([O-])=O
a-dglc-HEX-1:4|6:a	
L-tyrosine	C([C@H](CC1(\C=C/C(/O)=C\C=1))[NH3+])(=O)[O-]
actinonin	CCCCC[C@H](CC(NO)=O)C(N[C@@H](C(C)C)C(N1(CCC[C@@H](CO)1))=O)=O
x-dglc-HEX-x:x	
benzaldehyde	C(=O)C1(\C=C/C=C\C=1)
L-serine	C(O)[C@H]([NH3+])C(=O)[O-]
(2-carboxy-2,5-dihydro-5-oxofuran-2-yl)-acetate	C(C[C@]1(OC(\C=C/1)=O)C([O-])=O)([O-])=O
&alpha;-D-arabinofuranose	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)O1)
4-nitrobenzaldehyde	C(=O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1)
phenylacetaldehyde	C(=O)CC1(\C=C/C=C\C=1)
glutarate semialdehyde	C(CCCC(=O)[O-])=O
demethylmenaquinol-7	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
4-vinylguaiacol	C=CC1(\C=C/C(/O)=C(C=1)/OC)
9H-purine-2,6,8-triol	C12(/N=C(NC(C(/O)=N\C(\O)=N/1)=2)/O)
<i>N</i>-acetyl-L,L-2,6-diaminopimelate	CC(=O)N[C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
(2<i>S</i>,3<i>S</i>)-2-methylcitrate	C[C@H](C(=O)[O-])[C@@](O)(CC(=O)[O-])C(=O)[O-]
vanillin	COC1(\C(\O)=C/C=C(/C=1)/C=O)
L-tartrate	C([C@@H]([C@H](C([O-])=O)O)O)([O-])=O
(2S,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one	C[C@]1(O)(OC[C@H](O)C(=O)1)
<i>trans</i>-aconitate	C([O-])(=O)/C=C(CC([O-])=O)/C([O-])=O
tetraprenyl-&beta;-curcumene	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC[C@@H](C)C1(\C\C=C(C)/C/C=1)
4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C[C@](O)(CO)[C@H](O)COP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O
butanoyl phosphate	CCCC(OP([O-])([O-])=O)=O
(2<i>R</i>,3<i>S</i>)-2-methylisocitrate	C[C@@]([C@H](CC([O-])=O)C([O-])=O)(C([O-])=O)O
cob(II)inamide	C[C@@H](O)CNC(=O)CC[C@]1(C)([C@@H](CC(=O)N)[C@@H]8([C@@]6(C)([C@@](C)(CC(N)=O)[C@H](CCC(N)=O)C7(\C(/C)=C4([C@@](C)(CC(N)=O)[C@H](CCC(N)=O)C5(\C=C2(C(C)(C)[C@H](CCC(N)=O)C3(\C(/C)=C1/N([Co-2]([N+]\2=3)([N+]4=5)[N+]\6=7)8))))))))
(2<i>R</i>)-2,3-dihydroxy-3-methylbutanoate	CC(C)(O)[C@@H](O)C(=O)[O-]
adenosylcobinamide	C[C@@H](O)CNC(=O)CC[C@]1(C)([C@@H](CC(=O)N)[C@@H]%11([C@@]6(C)([C@@](C)(CC(N)=O)[C@H](CCC(N)=O)C7(\C(/C)=C4([C@@](C)(CC(N)=O)[C@H](CCC(N)=O)C5(\C=C2(C(C)(C)[C@H](CCC(N)=O)C3(\C(/C)=C1/N([Co-2]([N+]\2=3)([N+]4=5)([N+]\6=7)C[C@@H]8([C@H]([C@@H](O)[C@@H](O8)N9(\C=N/C%10(\C/9=N/C=N\C(/N)=%10)))O))%11))))))))
<i>cis</i>-aconitate	C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-]
L-homocysteine	C(S)C[C@@H](C(=O)[O-])[NH3+]
5-dehydro-4-deoxy-D-glucarate	C(C(C[C@@H]([C@H](C([O-])=O)O)O)=O)([O-])=O
sirohydrochlorin	C[C@@]1(CC(=O)[O-])(C3(\NC(/[C@@H](CCC(=O)[O-])1)=C/C2(/C(\CC(=O)[O-])=C(CCC(=O)[O-])\C(\N=2)=C\C5(\NC(/C=C4([C@@](C)(CC(=O)[O-])[C@H](CCC(=O)[O-])C(\C=3)=N4))=C(CC(=O)[O-])/C(\CCC(=O)[O-])=5))))
<i>cis</i>-2-methylaconitate	CC(\C([O-])=O)=C(CC([O-])=O)\C([O-])=O
MoO<sub>2</sub>-molybdopterin cofactor	C(OP([O-])(=O)[O-])[C@@H]1(C4(\S[Mo](=O)(=O)SC(/[C@H]2([C@@H](O1)NC3(/N=C(N)\NC(=O)C(/N2)=3)))=4))
oxamate	C(C([O-])=O)(=O)N
guanylyl molybdenum cofactor	C(OP(OP(=O)([O-])OC[C@H]2(O[C@H]1(NC4(/N=C(N)\NC(=O)C(/N[C@H]1C3(\S[Mo](=O)(=O)SC\2=3))=4))))(=O)[O-])[C@H]7(O[C@@H](N5(C6(\N=C(N)/NC(=O)C(\N=C/5)=6)))[C@H](O)[C@H](O)7)
a-dglc-HEX-1:5|6:a	
L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimeloyl-D-alanine	C[C@H]([NH3+])C(=O)N[C@H](CCC(=O)N[C@H](C(N[C@H](C)C([O-])=O)=O)CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-]
L-phosphinothricin	CP(CC[C@H]([NH3+])C(=O)[O-])([O-])=O
(2<i>S</i>)-2-isopropylmalate	CC(C)[C@@](O)(CC(=O)[O-])C([O-])=O
deacetylcephalosporin C	C(O)C1(\CS[C@@H]2([C@H](NC(=O)CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N(C(/C(=O)[O-])=1)2))
thymine	CC1(\C(=O)NC(N\C=1)=O)
cephalosporin C	CC(=O)OCC1(\CS[C@@H]2([C@@H](C(=O)N(C(/C(=O)[O-])=1)2)NC(=O)CCC[C@@H]([NH3+])C(=O)[O-]))
3-(imidazol-4-yl)-2-oxopropyl phosphate	C1(\N\C=N/C(\CC(COP([O-])(=O)[O-])=O)=1)
2,3-diphospho-D-glycerate	C(OP([O-])(=O)[O-])[C@@H](OP(=O)([O-])[O-])C(=O)[O-]
arsenic triglutathione	C(NC([C@@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)CS[As](SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(NCC([O-])=O)=O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(NCC([O-])=O)=O)=O)C([O-])=O
1-(5-phospho-&beta;-D-ribosyl)-AMP	C(OP([O-])(=O)[O-])[C@H]4(O[C@@H](N1(C(C2(\N=C/N(C(\N=C/1)=2)[C@@H]3(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)3)))=N))[C@H](O)[C@@H]4O)
dimethylamine	C[NH2+]C
3-phospho-D-glyceroyl phosphate	C([C@@H](O)C(OP(=O)([O-])[O-])=O)OP(=O)([O-])[O-]
6-carboxy-5,6,7,8-tetrahydropterin	C1(NC2(/N=C(N)\NC(=O)C(/NC1C(=O)[O-])=2))
6-phospho D-glucono-1,5-lactone	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)C(=O)O1)
UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-&gamma;-D-glutamyl-<I>meso</I>-2,6-diaminopimeloyl-D-alanyl-D-alanine	C[C@H](C(=O)N[C@H](C)C(=O)[O-])NC(=O)[C@H](CCC[C@H](C([O-])=O)[NH3+])NC(=O)CC[C@@H](NC(=O)[C@@H](NC([C@H](O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C)=O)C)C(=O)[O-]
